http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/areaLand
"Sandia Park, New Mexico",1.87774e+06
Sangaree (Carolina del Sur),5.26027e+06
"Sangaree, South Carolina",5.26027e+06
"Municipio de Savo (condado de Brown, Dakota del Sur)",9.21181e+07
"Savo Township, Brown County, South Dakota",9.21181e+07
Seboyeta (Nuevo México),2.98082e+07
"Seboyeta, New Mexico",2.98082e+07
Shawmut (Montana),5.55811e+06
"Shawmut, Montana",5.55811e+06
"Shippensburg University, Pennsylvania",720000.0
"Slippery Rock University, Pennsylvania",1.4e+06
Smock,4e+06
"Smock, Pennsylvania",4e+06
South Glastonbury (Montana),4.55346e+07
"South Glastonbury, Montana",4.55346e+07
"South Santa Clara Valley, California",3.03404e+08
"South Santa Clara Valley, California",3.03404e+08
"South Uniontown, Pennsylvania",1.2e+06
Southbank (Jacksonville),1.33384e+06
Southbank (Jacksonville),1.33384e+06
Spokane Creek (Montana),4.48e+07
Spokane Creek,4.48e+07
"Spokane Creek, Montana",4.48e+07
Stockett (Montana),3.80469e+06
Stockett,3.80469e+06
"Stockett, Montana",3.80469e+06
"Stonerstown, Pennsylvania",900000.0
Sunwest (Arizona),6.2802e+07
"Sunwest, Arizona",6.2802e+07
Tome (Nuevo México),1.28153e+07
"Tome, New Mexico",1.28153e+07
Topaz Ranch Estates,3.73e+07
Topaz Ranch Estates,3.73e+07
"Topaz Ranch Estates, Nevada",3.73e+07
"Towamensing Trails, Pennsylvania",1.54e+07
"Tylersburg, Pennsylvania",1.53e+06
"Unionville, Butler County, Pennsylvania",6.7e+06
Upper Pohatcong,1.69903e+06
"Upper Pohatcong, New Jersey",1.69903e+06
Upper Pohatcong,1.7e+06
"Upper Pohatcong, New Jersey",1.7e+06
Upper Stewartsville,181299.0
"Upper Stewartsville, New Jersey",181299.0
Upper Stewartsville,182000.0
"Upper Stewartsville, New Jersey",182000.0
Uttara Model Town (3rd Phase),7.07e+06
Uttara Model Town (3rd Phase),7.07067e+06
Utting (Arizona),6.85466e+07
"Utting, Arizona",6.85466e+07
Veguita (Nuevo México),2.16523e+06
"Veguita, New Mexico",2.16523e+06
Vernon Center (Nueva Jersey),7.611e+06
"Vernon Center, New Jersey",7.611e+06
Vernon Center (Nueva Jersey),7.61198e+06
"Vernon Center, New Jersey",7.61198e+06
Vicksburg (Arizona),3.70109e+08
"Vicksburg, Arizona",3.70109e+08
Watrous (Nuevo México),1.48147e+06
"Watrous, New Mexico",1.48147e+06
Weedville,5.06e+06
"Weedville, Pennsylvania",5.06e+06
"West Santa Clara, California",1.28422e+08
"West Santa Clara, California",1.28423e+08
Wiconisco,2.82e+06
"Wiconisco, Pennsylvania",2.82e+06
Wineglass (Montana),1.62522e+07
"Wineglass, Montana",1.62522e+07
"Woxall, Pennsylvania",4.14398e+06
Zortman (Montana),1.02382e+07
"Zortman, Montana",1.02382e+07
Kharagauli,2.04e+08
Charagaoeli (stad),2.04e+08
Харагаули,2.04e+08
Dorohoi County,2.846e+09
"Jasper, Indiana micropolitan area",1.9917e+09
"Aberdeen, South Dakota",4.014e+07
أبردين (داكوتا الجنوبية),4.014e+07
Aberdeen (South Dakota),4.014e+07
Aberdeen (Dakota del Sur),4.014e+07
Aberdeen (Dakota du Sud),4.014e+07
Aberdeen (Dakota del Sud),4.014e+07
アバディーン (サウスダコタ州),4.014e+07
Aberdeen (South Dakota),4.014e+07
Aberdeen (Dakota Południowa),4.014e+07
Aberdeen (Dakota do Sul),4.014e+07
Абердин (Южная Дакота),4.014e+07
阿伯丁 (南达科他州),4.014e+07
"Aberdeen, South Dakota",4.01448e+07
أبردين (داكوتا الجنوبية),4.01448e+07
Aberdeen (South Dakota),4.01448e+07
Aberdeen (Dakota del Sur),4.01448e+07
Aberdeen (Dakota du Sud),4.01448e+07
Aberdeen (Dakota del Sud),4.01448e+07
アバディーン (サウスダコタ州),4.01448e+07
Aberdeen (South Dakota),4.01448e+07
Aberdeen (Dakota Południowa),4.01448e+07
Aberdeen (Dakota do Sul),4.01448e+07
Абердин (Южная Дакота),4.01448e+07
阿伯丁 (南达科他州),4.01448e+07
Alabama,1.31426e+11
ألاباما,1.31426e+11
Alabama,1.31426e+11
Alabama,1.31426e+11
Alabama,1.31426e+11
Alabama,1.31426e+11
アラバマ州,1.31426e+11
Alabama,1.31426e+11
Alabama,1.31426e+11
Alabama,1.31426e+11
Алабама,1.31426e+11
亚拉巴马州,1.31426e+11
"Alameda, California",2.7482e+07
ألاميدا (كاليفورنيا),2.7482e+07
Alameda (Kalifornien),2.7482e+07
Alameda (California),2.7482e+07
Alameda (Californie),2.7482e+07
Alameda (Stati Uniti d'America),2.7482e+07
Alameda (Californië),2.7482e+07
アラメダ (カリフォルニア州),2.7482e+07
Alameda,2.7482e+07
Alameda (Califórnia),2.7482e+07
"Аламида (город, Калифорния)",2.7482e+07
阿拉米達 (加利福尼亞州),2.7482e+07
"Alameda, California",2.74824e+07
ألاميدا (كاليفورنيا),2.74824e+07
Alameda (Kalifornien),2.74824e+07
Alameda (California),2.74824e+07
Alameda (Californie),2.74824e+07
Alameda (Stati Uniti d'America),2.74824e+07
Alameda (Californië),2.74824e+07
アラメダ (カリフォルニア州),2.74824e+07
Alameda,2.74824e+07
Alameda (Califórnia),2.74824e+07
"Аламида (город, Калифорния)",2.74824e+07
阿拉米達 (加利福尼亞州),2.74824e+07
Alaska,1.48135e+12
ألاسكا,1.48135e+12
Alaska,1.48135e+12
Alaska,1.48135e+12
Alaska,1.48135e+12
Alaska,1.48135e+12
アラスカ州,1.48135e+12
Alaska,1.48135e+12
Alaska,1.48135e+12
Alasca,1.48135e+12
Аляска,1.48135e+12
阿拉斯加州,1.48135e+12
"Albion, Michigan",1.142e+07
ألبيون (ميشيغان),1.142e+07
Albion (Míchigan),1.142e+07
Albion (Michigan),1.142e+07
Albion (Michigan),1.142e+07
Albion (Michigan),1.142e+07
Albion (Michigan),1.142e+07
Albion (Michigan),1.142e+07
"Albion, Michigan",1.14218e+07
ألبيون (ميشيغان),1.14218e+07
Albion (Míchigan),1.14218e+07
Albion (Michigan),1.14218e+07
Albion (Michigan),1.14218e+07
Albion (Michigan),1.14218e+07
Albion (Michigan),1.14218e+07
Albion (Michigan),1.14218e+07
"Alexandria, Indiana",6.81e+06
الإسكندرية (إنديانا),6.81e+06
Alexandria (Indiana),6.81e+06
Alexandria (Indiana),6.81e+06
Alexandria (Indiana),6.81e+06
Alexandria (Indiana),6.81e+06
Alexandria (Indiana),6.81e+06
"Alexandria, Indiana",6.81167e+06
الإسكندرية (إنديانا),6.81167e+06
Alexandria (Indiana),6.81167e+06
Alexandria (Indiana),6.81167e+06
Alexandria (Indiana),6.81167e+06
Alexandria (Indiana),6.81167e+06
Alexandria (Indiana),6.81167e+06
"Ames, Iowa",6.27e+07
أيمز,6.27e+07
Ames (Iowa),6.27e+07
Ames (Iowa),6.27e+07
Ames (Iowa),6.27e+07
Ames (Iowa),6.27e+07
エイムズ (アイオワ州),6.27e+07
Ames (Iowa),6.27e+07
Ames (Iowa),6.27e+07
Ames (Iowa),6.27e+07
艾姆斯,6.27e+07
"Ames, Iowa",6.27036e+07
أيمز,6.27036e+07
Ames (Iowa),6.27036e+07
Ames (Iowa),6.27036e+07
Ames (Iowa),6.27036e+07
Ames (Iowa),6.27036e+07
エイムズ (アイオワ州),6.27036e+07
Ames (Iowa),6.27036e+07
Ames (Iowa),6.27036e+07
Ames (Iowa),6.27036e+07
艾姆斯,6.27036e+07
Amsterdam,1.6576e+08
أمستردام,1.6576e+08
Amsterdam,1.6576e+08
Ámsterdam,1.6576e+08
Amsterdam,1.6576e+08
Amsterdam,1.6576e+08
アムステルダム,1.6576e+08
Amsterdam,1.6576e+08
Amsterdam,1.6576e+08
Amesterdão,1.6576e+08
Амстердам,1.6576e+08
阿姆斯特丹,1.6576e+08
"Andersonville, Georgia",3.36698e+06
أندرسونفيل,3.36698e+06
Andersonville (Georgia),3.36698e+06
Andersonville (Géorgie),3.36698e+06
Andersonville (Georgia),3.36698e+06
Andersonville (Georgia),3.36698e+06
Andersonville,3.36698e+06
Andersonville,3.36698e+06
"Andersonville, Georgia",3.4e+06
أندرسونفيل,3.4e+06
Andersonville (Georgia),3.4e+06
Andersonville (Géorgie),3.4e+06
Andersonville (Georgia),3.4e+06
Andersonville (Georgia),3.4e+06
Andersonville,3.4e+06
Andersonville,3.4e+06
"Ann Arbor, Michigan",7.20794e+07
آن آربر,7.20794e+07
Ann Arbor,7.20794e+07
Ann Arbor,7.20794e+07
Ann Arbor,7.20794e+07
Ann Arbor,7.20794e+07
アナーバー,7.20794e+07
Ann Arbor,7.20794e+07
Ann Arbor,7.20794e+07
Ann Arbor,7.20794e+07
Анн-Арбор,7.20794e+07
安娜堡,7.20794e+07
"Ann Arbor, Michigan",7.208e+07
آن آربر,7.208e+07
Ann Arbor,7.208e+07
Ann Arbor,7.208e+07
Ann Arbor,7.208e+07
Ann Arbor,7.208e+07
アナーバー,7.208e+07
Ann Arbor,7.208e+07
Ann Arbor,7.208e+07
Ann Arbor,7.208e+07
Анн-Арбор,7.208e+07
安娜堡,7.208e+07
Annapolis Valley,8.36632e+09
Annapolis Valley,8.36632e+09
Vallée d'Annapolis,8.36632e+09
Arkansas,1.34856e+11
أركنساس,1.34856e+11
Arkansas,1.34856e+11
Arkansas,1.34856e+11
Arkansas,1.34856e+11
Arkansas,1.34856e+11
アーカンソー州,1.34856e+11
Arkansas (staat),1.34856e+11
Arkansas,1.34856e+11
Arkansas,1.34856e+11
Арканзас,1.34856e+11
阿肯色州,1.34856e+11
"Astoria, Oregon",1.595e+07
أستوريا,1.595e+07
Astoria (Oregon),1.595e+07
Astoria (Oregón),1.595e+07
Astoria (Oregon),1.595e+07
Astoria (Oregon),1.595e+07
アストリア (オレゴン州),1.595e+07
Astoria (Oregon),1.595e+07
Astoria (Oregon),1.595e+07
Astoria (Oregon),1.595e+07
Астория (Орегон),1.595e+07
"Astoria, Oregon",1.59543e+07
أستوريا,1.59543e+07
Astoria (Oregon),1.59543e+07
Astoria (Oregón),1.59543e+07
Astoria (Oregon),1.59543e+07
Astoria (Oregon),1.59543e+07
アストリア (オレゴン州),1.59543e+07
Astoria (Oregon),1.59543e+07
Astoria (Oregon),1.59543e+07
Astoria (Oregon),1.59543e+07
Астория (Орегон),1.59543e+07
Atlanta,3.449e+08
أتلانتا (جورجيا),3.449e+08
Atlanta,3.449e+08
Atlanta,3.449e+08
Atlanta,3.449e+08
Atlanta,3.449e+08
アトランタ,3.449e+08
Atlanta,3.449e+08
Atlanta,3.449e+08
Atlanta,3.449e+08
Атланта,3.449e+08
亚特兰大,3.449e+08
"Austin, Texas",6.86088e+08
أوستن (تكساس),6.86088e+08
Austin (Texas),6.86088e+08
Austin,6.86088e+08
Austin (Texas),6.86088e+08
Austin,6.86088e+08
オースティン,6.86088e+08
Austin (Texas),6.86088e+08
Austin,6.86088e+08
Austin,6.86088e+08
Остин (Техас),6.86088e+08
奧斯汀,6.86088e+08
"Berkeley, California",2.71172e+07
بيركيلي (كاليفورنيا),2.71172e+07
Berkeley,2.71172e+07
Berkeley (California),2.71172e+07
Berkeley (Californie),2.71172e+07
Berkeley,2.71172e+07
バークレー (カリフォルニア州),2.71172e+07
Berkeley (Californië),2.71172e+07
Berkeley (Kalifornia),2.71172e+07
Berkeley (Califórnia),2.71172e+07
Беркли (Калифорния),2.71172e+07
伯克利,2.71172e+07
"Berkeley, California",2.7118e+07
بيركيلي (كاليفورنيا),2.7118e+07
Berkeley,2.7118e+07
Berkeley (California),2.7118e+07
Berkeley (Californie),2.7118e+07
Berkeley,2.7118e+07
バークレー (カリフォルニア州),2.7118e+07
Berkeley (Californië),2.7118e+07
Berkeley (Kalifornia),2.7118e+07
Berkeley (Califórnia),2.7118e+07
Беркли (Калифорния),2.7118e+07
伯克利,2.7118e+07
"Boone, North Carolina",1.572e+07
بون (كارولاينا الشمالية),1.572e+07
Boone (North Carolina),1.572e+07
Boone (Carolina del Norte),1.572e+07
Boone (Caroline du Nord),1.572e+07
Boone (Carolina del Nord),1.572e+07
ブーン (ノースカロライナ州),1.572e+07
Boone (North Carolina),1.572e+07
Boone (Karolina Północna),1.572e+07
Boone (Carolina do Norte),1.572e+07
"Boone, North Carolina",1.57212e+07
بون (كارولاينا الشمالية),1.57212e+07
Boone (North Carolina),1.57212e+07
Boone (Carolina del Norte),1.57212e+07
Boone (Caroline du Nord),1.57212e+07
Boone (Carolina del Nord),1.57212e+07
ブーン (ノースカロライナ州),1.57212e+07
Boone (North Carolina),1.57212e+07
Boone (Karolina Północna),1.57212e+07
Boone (Carolina do Norte),1.57212e+07
"Buffalo, New York",1.05154e+08
بوفالو (نيويورك),1.05154e+08
Buffalo,1.05154e+08
Búfalo (Nueva York),1.05154e+08
Buffalo (New York),1.05154e+08
Buffalo,1.05154e+08
バッファロー (ニューヨーク州),1.05154e+08
Buffalo (New York),1.05154e+08
Buffalo,1.05154e+08
Buffalo,1.05154e+08
Буффало,1.05154e+08
水牛城,1.05154e+08
"Buffalo, New York",1.052e+08
بوفالو (نيويورك),1.052e+08
Buffalo,1.052e+08
Búfalo (Nueva York),1.052e+08
Buffalo (New York),1.052e+08
Buffalo,1.052e+08
バッファロー (ニューヨーク州),1.052e+08
Buffalo (New York),1.052e+08
Buffalo,1.052e+08
Buffalo,1.052e+08
Буффало,1.052e+08
水牛城,1.052e+08
"Cadillac, Michigan",1.854e+07
كاديلاك (ميشيغان),1.854e+07
Cadillac (Michigan),1.854e+07
Cadillac (Míchigan),1.854e+07
Cadillac (Michigan),1.854e+07
Cadillac (Michigan),1.854e+07
Cadillac (Michigan),1.854e+07
Cadillac (Michigan),1.854e+07
Cadillac (Michigan),1.854e+07
Кадиллак (Мичиган),1.854e+07
凯迪拉克 (密歇根州),1.854e+07
"Cadillac, Michigan",1.85443e+07
كاديلاك (ميشيغان),1.85443e+07
Cadillac (Michigan),1.85443e+07
Cadillac (Míchigan),1.85443e+07
Cadillac (Michigan),1.85443e+07
Cadillac (Michigan),1.85443e+07
Cadillac (Michigan),1.85443e+07
Cadillac (Michigan),1.85443e+07
Cadillac (Michigan),1.85443e+07
Кадиллак (Мичиган),1.85443e+07
凯迪拉克 (密歇根州),1.85443e+07
California,4.03932e+11
كاليفورنيا,4.03932e+11
Kalifornien,4.03932e+11
California,4.03932e+11
Californie,4.03932e+11
California,4.03932e+11
カリフォルニア州,4.03932e+11
Californië,4.03932e+11
Kalifornia,4.03932e+11
Califórnia,4.03932e+11
Калифорния,4.03932e+11
加利福尼亚州,4.03932e+11
"Cambridge, Massachusetts",1.665e+07
كامبريدج (ماساتشوستس),1.665e+07
Cambridge (Massachusetts),1.665e+07
Cambridge (Massachusetts),1.665e+07
Cambridge (Massachusetts),1.665e+07
Cambridge (Massachusetts),1.665e+07
ケンブリッジ (マサチューセッツ州),1.665e+07
Cambridge (Massachusetts),1.665e+07
Cambridge (Massachusetts),1.665e+07
Cambridge (Massachusetts),1.665e+07
Кембридж (Массачусетс),1.665e+07
剑桥 (马萨诸塞州),1.665e+07
"Cambridge, Massachusetts",1.66536e+07
كامبريدج (ماساتشوستس),1.66536e+07
Cambridge (Massachusetts),1.66536e+07
Cambridge (Massachusetts),1.66536e+07
Cambridge (Massachusetts),1.66536e+07
Cambridge (Massachusetts),1.66536e+07
ケンブリッジ (マサチューセッツ州),1.66536e+07
Cambridge (Massachusetts),1.66536e+07
Cambridge (Massachusetts),1.66536e+07
Cambridge (Massachusetts),1.66536e+07
Кембридж (Массачусетс),1.66536e+07
剑桥 (马萨诸塞州),1.66536e+07
"Carson City, Nevada",3.75548e+08
كارسون سيتي (نيفادا),3.75548e+08
Carson City,3.75548e+08
Carson City,3.75548e+08
Carson City,3.75548e+08
Carson City,3.75548e+08
カーソンシティ (ネバダ州),3.75548e+08
Carson City (Nevada),3.75548e+08
Carson City,3.75548e+08
Carson City,3.75548e+08
Карсон-Сити (Невада),3.75548e+08
卡森城 (內華達州),3.75548e+08
"Cedar Falls, Iowa",7.446e+07
سيدار فولز,7.446e+07
Cedar Falls (Iowa),7.446e+07
Cedar Falls (Iowa),7.446e+07
Cedar Falls,7.446e+07
Cedar Falls,7.446e+07
Cedar Falls,7.446e+07
Cedar Falls (Iowa),7.446e+07
Cedar Falls,7.446e+07
Сидар-Фолс,7.446e+07
"Cedar Falls, Iowa",7.44622e+07
سيدار فولز,7.44622e+07
Cedar Falls (Iowa),7.44622e+07
Cedar Falls (Iowa),7.44622e+07
Cedar Falls,7.44622e+07
Cedar Falls,7.44622e+07
Cedar Falls,7.44622e+07
Cedar Falls (Iowa),7.44622e+07
Cedar Falls,7.44622e+07
Сидар-Фолс,7.44622e+07
Ceuta,1.85e+07
سبتة,1.85e+07
Ceuta,1.85e+07
Ceuta,1.85e+07
Ceuta,1.85e+07
Ceuta,1.85e+07
セウタ,1.85e+07
Ceuta,1.85e+07
Ceuta,1.85e+07
Ceuta,1.85e+07
Сеута,1.85e+07
休达,1.85e+07
Chicago,5.88704e+08
شيكاغو,5.88704e+08
Chicago,5.88704e+08
Chicago,5.88704e+08
Chicago,5.88704e+08
Chicago,5.88704e+08
シカゴ,5.88704e+08
Chicago,5.88704e+08
Chicago,5.88704e+08
Chicago,5.88704e+08
Чикаго,5.88704e+08
芝加哥,5.88704e+08
Cleveland,2.0124e+08
كليفلاند (أوهايو),2.0124e+08
Cleveland,2.0124e+08
Cleveland,2.0124e+08
Cleveland,2.0124e+08
Cleveland,2.0124e+08
クリーブランド (オハイオ州),2.0124e+08
Cleveland (Ohio),2.0124e+08
Cleveland,2.0124e+08
Cleveland,2.0124e+08
Кливленд,2.0124e+08
克里夫蘭 (俄亥俄州),2.0124e+08
Cleveland,2.01242e+08
كليفلاند (أوهايو),2.01242e+08
Cleveland,2.01242e+08
Cleveland,2.01242e+08
Cleveland,2.01242e+08
Cleveland,2.01242e+08
クリーブランド (オハイオ州),2.01242e+08
Cleveland (Ohio),2.01242e+08
Cleveland,2.01242e+08
Cleveland,2.01242e+08
Кливленд,2.01242e+08
克里夫蘭 (俄亥俄州),2.01242e+08
Colorado,2.68875e+11
كولورادو,2.68875e+11
Colorado,2.68875e+11
Colorado,2.68875e+11
Colorado,2.68875e+11
Colorado,2.68875e+11
コロラド州,2.68875e+11
Colorado (staat),2.68875e+11
Kolorado,2.68875e+11
Colorado,2.68875e+11
Колорадо,2.68875e+11
科羅拉多州,2.68875e+11
"Colorado Springs, Colorado",5.039e+08
كولورادو سبرينغس (كولورادو),5.039e+08
Colorado Springs,5.039e+08
Colorado Springs (Colorado),5.039e+08
Colorado Springs,5.039e+08
Colorado Springs,5.039e+08
コロラドスプリングス,5.039e+08
Colorado Springs,5.039e+08
Colorado Springs,5.039e+08
Colorado Springs,5.039e+08
Колорадо-Спрингс,5.039e+08
科罗拉多斯普林斯,5.039e+08
"Columbia, Missouri",1.63376e+08
كولومبيا (ميزوري),1.63376e+08
Columbia (Missouri),1.63376e+08
Columbia (Misuri),1.63376e+08
Columbia (Missouri),1.63376e+08
Columbia (Missouri),1.63376e+08
コロンビア (ミズーリ州),1.63376e+08
Columbia (Missouri),1.63376e+08
Columbia (Missouri),1.63376e+08
Columbia (Missouri),1.63376e+08
Колумбия (Миссури),1.63376e+08
哥倫比亞 (密蘇里州),1.63376e+08
"Columbus, Indiana",7.122e+07
كولومبوس (إنديانا),7.122e+07
Columbus (Indiana),7.122e+07
Columbus (Indiana),7.122e+07
Columbus (Indiana),7.122e+07
Columbus (Indiana),7.122e+07
コロンバス (インディアナ州),7.122e+07
Columbus (Indiana),7.122e+07
Columbus (Indiana),7.122e+07
Columbus (Indiana),7.122e+07
Колумбус (Индиана),7.122e+07
哥伦布 (印第安纳州),7.122e+07
"Columbus, Indiana",7.12247e+07
كولومبوس (إنديانا),7.12247e+07
Columbus (Indiana),7.12247e+07
Columbus (Indiana),7.12247e+07
Columbus (Indiana),7.12247e+07
Columbus (Indiana),7.12247e+07
コロンバス (インディアナ州),7.12247e+07
Columbus (Indiana),7.12247e+07
Columbus (Indiana),7.12247e+07
Columbus (Indiana),7.12247e+07
Колумбус (Индиана),7.12247e+07
哥伦布 (印第安纳州),7.12247e+07
"Columbus, Ohio",5.62468e+08
كولومبوس (أوهايو),5.62468e+08
Columbus (Ohio),5.62468e+08
Columbus (Ohio),5.62468e+08
Columbus (Ohio),5.62468e+08
Columbus (Ohio),5.62468e+08
コロンバス (オハイオ州),5.62468e+08
Columbus (Ohio),5.62468e+08
Columbus,5.62468e+08
Columbus (Ohio),5.62468e+08
Колумбус (Огайо),5.62468e+08
哥伦布 (俄亥俄州),5.62468e+08
"Columbus, Ohio",5.6247e+08
كولومبوس (أوهايو),5.6247e+08
Columbus (Ohio),5.6247e+08
Columbus (Ohio),5.6247e+08
Columbus (Ohio),5.6247e+08
Columbus (Ohio),5.6247e+08
コロンバス (オハイオ州),5.6247e+08
Columbus (Ohio),5.6247e+08
Columbus,5.6247e+08
Columbus (Ohio),5.6247e+08
Колумбус (Огайо),5.6247e+08
哥伦布 (俄亥俄州),5.6247e+08
"Concord, Michigan",3.88e+06
كونكورد (ميشيغان),3.88e+06
Concord (Míchigan),3.88e+06
Concord (Michigan),3.88e+06
Concord (Michigan),3.88e+06
Concord (Michigan),3.88e+06
"Concord, Michigan",3.88498e+06
كونكورد (ميشيغان),3.88498e+06
Concord (Míchigan),3.88498e+06
Concord (Michigan),3.88498e+06
Concord (Michigan),3.88498e+06
Concord (Michigan),3.88498e+06
