http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/numberOfEmployees
賓利,3600
Blizzard Entertainment,4700
بليزارد إنترتينمنت,4700
Blizzard Entertainment,4700
Blizzard Entertainment,4700
Blizzard Entertainment,4700
Blizzard Entertainment,4700
ブリザード・エンターテイメント,4700
Blizzard Entertainment,4700
Blizzard Entertainment,4700
Blizzard Entertainment,4700
Blizzard Entertainment,4700
暴雪娛樂,4700
Bombardier Inc.,65698
بومباردييه,65698
Bombardier,65698
Bombardier,65698
Bombardier (entreprise),65698
Bombardier,65698
Bombardier,65698
ボンバルディア,65698
Bombardier (przedsiębiorstwo),65698
Bombardier,65698
Bombardier,65698
龐巴迪公司,65698
Borland,1100
بورلاند,1100
Borland,1100
Borland,1100
Borland,1100
Borland,1100
ボーランド,1100
Borland (softwarebedrijf),1100
Borland,1100
Borland,1100
Borland,1100
Borland,1100
Capcom,2601
كابكوم,2601
Capcom,2601
Capcom,2601
Capcom,2601
Capcom,2601
カプコン,2601
Capcom,2601
Capcom,2601
Capcom,2601
Capcom,2601
卡普空,2601
Cessna,8500
سيسنا,8500
Cessna,8500
Cessna,8500
Cessna,8500
Cessna Aircraft,8500
セスナ,8500
Cessna,8500
Cessna,8500
Cessna Aircraft Company,8500
Cessna,8500
賽斯納,8500
Chrysler,77817
كرايسلر,77817
Chrysler,77817
FCA US,77817
Chrysler,77817
FCA US,77817
クライスラー,77817
Chrysler,77817
Chrysler,77817
Chrysler,77817
克萊斯勒集團,77817
Coleco,567
كوليكو,567
Coleco,567
Coleco,567
Coleco,567
Coleco,567
コレコ,567
Coleco,567
Coleco,567
Coleco,567
Digital Equipment Corporation,140000
ديجيتال إكوبمينت,140000
Digital Equipment Corporation,140000
Digital Equipment Corporation,140000
Digital Equipment Corporation,140000
Digital Equipment Corporation,140000
ディジタル・イクイップメント・コーポレーション,140000
Digital Equipment Corporation,140000
Digital Equipment Corporation,140000
Digital Equipment Corporation,140000
Digital Equipment Corporation,140000
迪吉多,140000
Enron,20600
إنرون,20600
Enron,20600
Enron,20600
Enron,20600
Enron,20600
エンロン,20600
Enron,20600
Enron,20600
Enron,20600
Enron,20600
安然公司,20600
Ericsson,115300
إريكسون,115300
Ericsson,115300
Ericsson,115300
Ericsson,115300
Ericsson,115300
エリクソン,115300
Ericsson,115300
Ericsson,115300
Ericsson,115300
Ericsson,115300
愛立信,115300
General Electric,305000
جنرال إلكتريك,305000
General Electric,305000
General Electric,305000
General Electric,305000
General Electric,305000
ゼネラル・エレクトリック,305000
General Electric,305000
General Electric,305000
General Electric,305000
General Electric,305000
通用电气,305000
General Motors,216000
جنرال موتورز,216000
General Motors,216000
General Motors,216000
General Motors,216000
General Motors,216000
ゼネラルモーターズ,216000
General Motors,216000
General Motors,216000
General Motors,216000
General Motors,216000
通用汽车,216000
Harley-Davidson,5900
هارلي-ديفيدسون,5900
Harley-Davidson,5900
Harley-Davidson,5900
Harley-Davidson,5900
Harley-Davidson,5900
ハーレーダビッドソン,5900
Harley-Davidson,5900
Harley-Davidson,5900
Harley-Davidson,5900
Harley-Davidson,5900
哈雷摩托車,5900
Hearst (media),20000
شركة هيرست,20000
Hearst Corporation,20000
Hearst Corporation,20000
Hearst Corporation,20000
Hearst Corporation,20000
Hearst Corporation,20000
ハースト・コーポレーション,20000
Hearst Corporation,20000
Hearst Corporation,20000
赫斯特国际集团,20000
Heckler & Koch,654
هكلر آند كوخ,654
Heckler & Koch,654
Heckler & Koch,654
Heckler & Koch,654
Heckler & Koch,654
ヘッケラー&コッホ,654
Heckler & Koch,654
Heckler & Koch,654
Heckler & Koch,654
Heckler & Koch,654
黑克勒&科赫,654
Heinz,32200
هاينز,32200
H. J. Heinz Company,32200
Heinz (compañía),32200
Heinz (entreprise),32200
H. J. Heinz Company,32200
ハインツ,32200
H.J. Heinz Company,32200
H. J. Heinz Company,32200
Heinz,32200
Heinz (empresa),32200
亨氏,32200
Hewlett Packard Enterprise Services,136000
Holden,2900
هولدن,2900
Holden (Automarke),2900
Holden,2900
Holden (constructeur automobile),2900
Holden (azienda),2900
ホールデン (自動車),2900
Holden (automerk),2900
Holden,2900
Holden,2900
Holden,2900
霍顿汽车,2900
Honda,198561
هوندا,198561
Honda,198561
Honda,198561
Honda,198561
Honda,198561
Honda,198561
本田技研工業,198561
Honda,198561
Honda,198561
Honda,198561
本田技研工业,198561
IKEA,172000
إيكيا,172000
IKEA,172000
IKEA,172000
Ikea,172000
IKEA,172000
イケア,172000
IKEA,172000
IKEA,172000
IKEA,172000
IKEA,172000
宜家家居,172000
Id Software,200
إد سوفتوير,200
Id Software,200
Id Software,200
Id Software,200
Id Software,200
Id Software,200
Id Software,200
Id Software,200
Id Software,200
Id Software,200
Id Software,200
Imperial Chemical Industries,29130
Imperial Chemical Industries,29130
Imperial Chemical Industries,29130
Imperial Chemical Industries,29130
Imperial Chemical Industries,29130
インペリアル・ケミカル・インダストリーズ,29130
ICI,29130
Imperial Chemical Industries,29130
Imperial Chemical Industries,29130
帝国化学工业,29130
Intel,95000
إنتل,95000
Intel,95000
Intel Corporation,95000
Intel,95000
Intel,95000
インテル,95000
Intel,95000
Intel,95000
Intel Corporation,95000
Intel,95000
英特尔,95000
Intelsat,1110
إنتل سات,1110
Intelsat,1110
Intelsat,1110
Intelsat,1110
Intelsat,1110
インテルサット,1110
Intelsat,1110
Intelsat,1110
Intelsat,1110
KLM,32685
الخطوط الجوية الملكية الهولندية,32685
KLM Royal Dutch Airlines,32685
KLM Royal Dutch Airlines,32685
KLM Royal Dutch Airlines,32685
KLM,32685
KLMオランダ航空,32685
Koninklijke Luchtvaart Maatschappij,32685
KLM,32685
KLM,32685
KLM,32685
荷蘭皇家航空,32685
Lamborghini,1146
لامبورغيني,1146
Lamborghini,1146
Lamborghini,1146
Lamborghini,1146
Lamborghini,1146
ランボルギーニ,1146
Lamborghini,1146
Lamborghini,1146
Lamborghini,1146
Lamborghini,1146
藍寶堅尼,1146
Lionhead Studios,100
ليونهيد استوديو,100
Lionhead Studios,100
Lionhead Studios,100
Lionhead Studios,100
Lionhead Studios,100
Lionhead Studios,100
Lionhead Studios,100
Lionhead Studios,100
Lionhead Studios,100
Lionhead Studios,100
Lucent,30500
لوسنت,30500
Lucent Technologies,30500
Lucent Technologies,30500
Lucent Technologies,30500
Lucent Technologies,30500
ルーセント・テクノロジー,30500
Lucent,30500
朗讯,30500
Lycos,72
لايكوس,72
Lycos,72
Lycos (portail web),72
Lycos,72
Lycos,72
ライコス,72
Lycos,72
Lycos,72
Lycos,72
Lycos,72
MIPS Technologies,146
MIPS Technologies,146
MIPS Technologies,146
MIPS Technologies,146
MIPS Technologies,146
ミップス・テクノロジーズ,146
MIPS Technologies,146
MIPS Technologies,146
MIPS Technologies,146
MIPS科技公司,146
Mattel,31000
ماتيل,31000
Mattel,31000
Mattel,31000
Mattel,31000
Mattel,31000
マテル,31000
Mattel,31000
Mattel,31000
Mattel,31000
Mattel,31000
美泰兒,31000
Maule Air,36
Maule Air,36
Mazda,37745
مازدا,37745
Mazda,37745
Mazda,37745
Mazda (automobiles),37745
Mazda,37745
Mazda,37745
マツダ,37745
Mazda,37745
Mazda,37745
Mazda,37745
马自达,37745
Microsoft,114000
مايكروسوفت,114000
Microsoft,114000
Microsoft,114000
Microsoft,114000
Microsoft,114000
マイクロソフト,114000
Microsoft,114000
Microsoft,114000
Microsoft,114000
Microsoft,114000
微软,114000
Motorola,40000
موتورولا,40000
Motorola,40000
Motorola,40000
Motorola,40000
Motorola,40000
モトローラ,40000
Motorola,40000
Motorola,40000
Motorola,40000
Motorola,40000
摩托罗拉,40000
NeXT,540
نكست,540
NeXT,540
NeXT,540
NeXT,540
NeXT,540
NeXT,540
NeXT,540
NeXT,540
NeXT,540
NeXT,540
NeXT,540
Netscape,2500
نتسكيب,2500
Netscape Communications,2500
Netscape Communications Corporation,2500
Netscape Communications,2500
Netscape Communications,2500
ネットスケープコミュニケーションズ,2500
Netscape Communications Corporation,2500
Netscape Communications,2500
Netscape,2500
Netscape Communications,2500
網景,2500
Nintendo,5120
نينتندو,5120
Nintendo,5120
Nintendo,5120
Nintendo,5120
Nintendo,5120
任天堂,5120
Nintendo,5120
Nintendo,5120
Nintendo,5120
Nintendo,5120
任天堂,5120
Nissan,142925
نيسان موتورز,142925
Nissan,142925
Nissan,142925
Nissan,142925
Nissan Motor,142925
Nissan Motor,142925
日産自動車,142925
Nissan,142925
Nissan,142925
Nissan,142925
日產汽車,142925
Nokia,114256
نوكيا,114256
Nokia,114256
Nokia,114256
Nokia,114256
Nokia,114256
ノキア,114256
Nokia (bedrijf),114256
Nokia,114256
Nokia,114256
Nokia,114256
诺基亚,114256
Nordea,29397
Nordea,29397
Nordea,29397
Nordea,29397
ノルデア銀行,29397
Nordea,29397
Nordea Bank,29397
Nordea,29397
Nordea,29397
北欧银行,29397
Nortel,18
نورتل نيتووركس,18
Nortel,18
Nortel,18
Nortel,18
Nortel,18
ノーテルネットワークス,18
Nortel,18
Nortel,18
Nortel,18
Nortel Networks,18
北电网络,18
Nortel,35
نورتل نيتووركس,35
Nortel,35
Nortel,35
Nortel,35
Nortel,35
ノーテルネットワークス,35
Nortel,35
Nortel,35
Nortel,35
Nortel Networks,35
北电网络,35
Opel,35428
أوبل,35428
Opel,35428
Opel,35428
Opel,35428
Opel,35428
オペル,35428
Opel,35428
Opel,35428
Opel,35428
Opel,35428
欧宝,35428
Oracle Corporation,136262
أوراكل,136262
Oracle,136262
Oracle Corporation,136262
Oracle (entreprise),136262
Oracle Corporation,136262
Oracle Corporation,136262
オラクル (企業),136262
Oracle Corporation,136262
Oracle Corporation,136262
Oracle,136262
甲骨文公司,136262
Philips,105365
فيليبس,105365
Philips,105365
Philips,105365
Philips,105365
Philips,105365
フィリップス,105365
Koninklijke Philips,105365
Philips,105365
Philips,105365
Philips,105365
飛利浦,105365
Porsche,24481
بورشه,24481
Porsche,24481
Porsche,24481
Porsche,24481
Porsche,24481
ポルシェ,24481
Porsche,24481
Porsche,24481
Porsche,24481
Porsche,24481
保时捷,24481
Qantas,28622
كانتاس,28622
Qantas Airways,28622
Qantas,28622
Qantas,28622
Qantas,28622
カンタス航空,28622
Qantas,28622
Qantas,28622
Qantas,28622
Qantas,28622
澳洲航空,28622
Raven Software,173
ريفن سوفتوير,173
Raven Software,173
Raven Software,173
Raven Software,173
Raven Software,173
Raven Software,173
Raven Software,173
Raven Software,173
Raven Software,173
Raven Software,173
Red Hat,9300
ريد هات,9300
Red Hat,9300
Red Hat,9300
Red Hat,9300
Red Hat,9300
レッドハット,9300
Red Hat,9300
Red Hat,9300
Red Hat,9300
Red Hat,9300
紅帽公司,9300
Roland Corporation,3060
Roland (Unternehmen),3060
Roland Corporation,3060
Roland Corporation,3060
Roland Corporation,3060
ローランド,3060
Roland Corporation,3060
Roland Corporation,3060
Roland Corporation,3060
Roland Corporation,3060
樂蘭公司,3060
Saab Group,13968
شركة ساب للطائرات,13968
Saab,13968
Saab,13968
Saab,13968
Saab,13968
SAAB,13968
Saab,13968
Saab Group,13968
Saab AB,13968
Saab AB,13968
萨博,13968
Sony,125
سوني,125
Sony,125
Sony,125
Sony,125
Sony,125
ソニー,125
Sony Corporation,125
Sony,125
Sony,125
Sony,125
索尼,125
State Street Corporation,29970
State Street,29970
State Street,29970
State Street Corporation,29970
ステート・ストリート,29970
State Street,29970
State Street Corporation,29970
Steve Jackson Games,43
Steve Jackson Games,43
Steve Jackson Games,43
Steve Jackson Games,43
Steve Jackson Games,43
スティーブ・ジャクソン・ゲームズ,43
Steve Jackson Games,43
Steve Jackson Games,43
史蒂夫·傑克遜遊戲,43
Sun Microsystems,38600
صن ميكروسيستمز,38600
Sun Microsystems,38600
Sun Microsystems,38600
Sun Microsystems,38600
Sun Microsystems,38600
サン・マイクロシステムズ,38600
Sun Microsystems,38600
Sun Microsystems,38600
Sun Microsystems,38600
Sun Microsystems,38600
昇陽電腦,38600
TiVo Corporation,1700
Rovi Corporation,1700
Rovi,1700
Rovi Corporation,1700
Rovi Corporation,1700
ロヴィ,1700
Rovi Corporation,1700
Rovi Corporation,1700
Škoda Auto,25889
شكودا أوتو,25889
Škoda Auto,25889
Škoda,25889
Škoda Auto,25889
Škoda Auto,25889
シュコダ,25889
Škoda Auto,25889
Škoda Auto,25889
Škoda Auto,25889
Škoda Auto,25889
斯柯达汽车,25889
A.G. Barr,930
A.S. Watson Group,120000
A.S. Watson Group,120000
屈臣氏集團,120000
A.S. Watson Group,120000
A. Lange & Söhne,500
A. Lange & Söhne,500
A. Lange & Söhne,500
A. Lange & Söhne,500
A. Lange & Söhne,500
ランゲ・アンド・ゾーネ,500
A. Lange & Söhne,500
A. Lange & Söhne,500
朗格錶,500
ABB Grain,1100
ACD (telecommunications company),110
ACE Aviation Holdings,33090
ACE Aviation Holdings,33090
Gestion ACE Aviation,33090
شركة ايس للتأمين التعاوني,20000
ACE Limited,20000
Chubb Limited,20000
ACE (entreprise),20000
Chubb損害保険,20000
ACE Ltd.,20000
安達集團股份,20000
ACE Team,15
ACE Team,15
ACE Team,15
ACE Team,15
ADAS (company),450
Allianz France,30585
AGF (company),30585
Allianz France,30585
AGF (società),30585
フランス総合保険,30585
Assurances générales de France,30585
AMX LLC,600
AMX LLC,600
ANZ Bank New Zealand,9000
ANZ National Bank,9000
ASB Bank,4907
ASB Bank,4907
奧克蘭儲蓄銀行,4907
"Aaron's, Inc.",12400
Aaron's,12400
Accord (company),3000
Ace Hardware,86000
Acorn Stores,280
Adam Aircraft Industries,30
Adam Aircraft Industries,30
Adam Aircraft Industries,30
Adaro Energy,9294
國立交通大學前瞻火箭研究中心,45
Advanced Rocket Research Center,45
Aerospace Industries Association,55
Aerospace Industries Association,55
Agile Software Corporation,689
Air Lease Corporation,65
Air Lease Corporation,65
Air New Zealand,10861
طيران نيوزيلندا,10861
Air New Zealand,10861
Air New Zealand,10861
Air New Zealand,10861
Air New Zealand,10861
ニュージーランド航空,10861
Air New Zealand,10861
Air New Zealand,10861
Air New Zealand,10861
Air New Zealand,10861
新西蘭航空,10861
Airports Authority of India,22000
Dirección de Aeropuertos de la India,22000
印度机场管理局,22000
Airways New Zealand,747
Alexander Schleicher GmbH & Co,115
الكسندر شلايشر وشركاه المحدودة,115
Alexander Schleicher,115
Alexander Schleicher GmbH & Co,115
Alexander Schleicher GmbH & Co,115
Alexander Schleicher (azienda),115
Alexander Schleicher GmbH & Co,115
アレキサンダー・シュライハー,115
Allied Irish Banks,10204
Allied Irish Banks,10204
Allied Irish Banks,10204
Allied Irish Banks,10204
Allied Irish Banks,10204
アライド・アイリッシュ銀行,10204
Allied Irish Banks,10204
Allied Irish Banks,10204
Allied Irish Banks,10204
愛爾蘭聯合銀行,10204
Altair Engineering,1500
Altair Engineering,1500
アルテアエンジニアリング,1500
Alvarez Guitars,750
Ambassador Theatre Group,3500
Ambassador Theatre Group,3500
مجلس أمريكي للتمارين الرياضية,70
American Council on Exercise,70
Anglo Irish Bank,0
Anglo Irish Bank,0
Anglo Irish Bank,0
Anglo Irish Bank,0
Anglo Irish Bank,0
Anglo Irish Bank,0
Anglo Irish Bank,0
Arab Media Group,300
Arc International,10360
Arc International,10360
Arc International,10360
Arlington Asset Investment,11
Armature Studio,50
Armstrong Group of Companies,2300
Armstrong World Industries,9100
Armstrong World Industries,9100
Armstrong Holdings,9100
Art Technology Group,442
Art Technology Group,442
Asda,180000
ASDA (Supermarktkette),180000
ASDA,180000
Asda,180000
ASDA,180000
アズダ,180000
Asda,180000
Asda,180000
Asda,180000
阿斯達 (超市),180000
Asia Commercial Bank,10000
Asia Commercial Bank,10000
亞洲商業銀行,10000
Assa Abloy,45994
Assa Abloy,45994
Assa Abloy,45994
Assa Abloy,45994
アッサ・アブロイ,45994
亚萨合莱,45994
Atomic Energy of Canada Limited,3200
الطاقة الذرية الكندية المحدودة,3200
Atomic Energy of Canada Limited,3200
