http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/weight
"Ходж, Уолтер",77112.0
Wayne Chapman,86184.0
Wayne Chapman,86184.0
Wayne Julies,95000.0
Wayne Julies,95000.0
Wayne Julies,95000.0
Will Sharp,91000.0
Al Beard,90720.0
Al Beard,90720.0
Al Beard,90720.0
Al Butler,79380.0
Al Butler,79380.0
Al Butler,79380.0
阿尔·巴特勒,79380.0
Alex Kanaar,112000.0
Al Kanaar,112000.0
Alex Kanaar,112000.0
Al Loeb,70761.6
Alberto Vernet Basualdo,109000.0
Alberto Vernet Basualdo,109000.0
Alberto Vernet Basualdo,109000.0
Aleksandar Ćapin,84000.0
Aleksandar Ćapin,84000.0
Aleksandar Ćapin,84000.0
Aleksandar Ćapin,84000.0
Alex Legion,90720.0
Alex Legion,90720.0
Alex Pietrangelo,91173.6
Alex Pietrangelo,91173.6
Alex Pietrangelo,91173.6
Alex Pietrangelo,91173.6
Alex Pietrangelo,91173.6
"Пьетранджело, Алекс",91173.6
Alex Stivrins,99792.0
Alex Stivrins,99792.0
Alex Stivrins,99792.0
Alexei Sergejewitsch Smirnow,97524.0
Alekseï Smirnov (hockey sur glace),97524.0
Alexei Smirnov (ice hockey),97524.0
"Смирнов, Алексей Сергеевич (хоккеист)",97524.0
Ali James,82553.8
Alonzo Bradley,86184.0
Alonzo Bradley,86184.0
Alonzo Bradley,86184.0
阿隆佐·布拉德利,86184.0
Alphonse Lacroix,61689.6
Alphonse Lacroix,61689.6
Alphonse Lacroix,61689.6
Alphonse Lacroix,61689.6
Alphonse Lacroix,61689.6
Andre Spencer,95256.0
Andre Spencer,95256.0
Andre Spencer,95256.0
Andrea Moletta,74000.0
Andrea Moletta,74000.0
Andrea Moletta,74000.0
Andrea Moletta,74000.0
Angel of Death (wrestler),140616.0
Anthony Elliott,88904.1
ハイビスカスみぃ,50000.0
Apple Miyuki,50000.0
Arslan Ekşi,92000.0
Arslan Ekşi,92000.0
Arslan Ekşi,92000.0
Arslan Ekşi,92000.0
Artur Kyshenko,77100.0
アルトゥール・キシェンコ,77100.0
Artoer Kysjenko,77100.0
Artur Kyshenko,77100.0
Artur Kyszenko,77100.0
Arthur Kyshenko,77100.0
"Кишенко, Артур Николаевич",77100.0
Aymée Martínez,52000.0
Aymée Martínez,52000.0
Babacar Cissé,81000.0
Babacar Cissé,81000.0
Babacar Cissé,81000.0
Bamba Fall,107050.0
Bamba Fall,107050.0
Barney Cable,79380.0
Barney Cable,79380.0
Barney Cable,79380.0
巴尼·凯伯尔,79380.0
Beau Ryan,89000.0
Ben Fisher,82000.0
Ben Wilkerson,141977.0
Bertil Linde,80000.0
Bertil Linde,80000.0
Bertil Linde,80000.0
Bill Bradley (1941),74844.0
"Bill Bradley (basketball, born 1941)",74844.0
Bill Buntin,113400.0
Bill Buntin,113400.0
Bill Buntin,113400.0
比尔·布恩汀,113400.0
Bill Bunting,90720.0
Bill Bunting,90720.0
Bill Bunting,90720.0
Bill Tabb,131544.0
Bill Turner (baloncestista),99792.0
Bill Turner (cestista),99792.0
Bill Turner (basketball),99792.0
Bill Zopf,77112.0
Bill Zopf,77112.0
Bill Zopf,77112.0
Blaine Saipaia,154224.0
Bob Arnzen,92988.0
Bob Arnzen,92988.0
Bob Arnzen,92988.0
鲍伯·阿尼岑,92988.0
Bob Bedell,92988.0
Bob Bedell,92988.0
Bob Bedell,92988.0
Bob Burrow,103421.0
Bob Burrow,103421.0
Bob Burrow,103421.0
鲍伯·伯龙,103421.0
Bob Carney,77112.0
Bob Carney,77112.0
Bob Carney,77112.0
鲍伯·卡尼,77112.0
Bob Carpenter,90720.0
Bob Carpenter,90720.0
Bob Carpenter (basketball),90720.0
"Карпентер, Боб (баскетболист)",90720.0
鲍伯·卡朋特,90720.0
Bobby Cattage,113400.0
Bobby Cattage,113400.0
Bobby Cattage,113400.0
鲍比·凯特奇,113400.0
Bobby Cunningham,97524.0
Boyan Yordanov,86000.0
Bojan Jordanov,86000.0
ボヤン・ヨルダノフ,86000.0
Boyan Yordanov,86000.0
Bojan Jordanow,86000.0
Bratley Langenhoven,89000.0
Bradley Langenhoven,89000.0
Brett Lysak,88452.0
Brett Lysak,88452.0
Brett Sutter,87091.2
Brett Sutter,87091.2
Brett Sutter,87091.2
Brian Brunkhorst,94348.8
Bruce Bell (athlétisme),81648.0
Bruce Bell,81648.0
Burl Toler III,88905.6
Butch Booker,104328.0
Butch Booker,104328.0
Carl Paulson,81648.0
Carlos Almeida,91000.0
Carlos Almeida,91000.0
Carlos Almeida,91000.0
Carlos Almeida,91000.0
Ceiron Thomas,93000.0
Charlie Black,90720.0
Charlie Black,90720.0
Charles B. Black,90720.0
查理·布莱克,90720.0
Charles Beasley,86184.0
Charles Beasley,86184.0
Charlie Beasley,86184.0
チェイス・ビービー,61236.0
Chase Beebe,61236.0
Chip Minton,111586.0
Chip Minton,111586.0
Chris LiPuma,90720.0
Chris LiPuma,90720.0
Christophe Edaleine,62000.0
Christophe Edaleine,62000.0
Christophe Edaleine,62000.0
Christophe Edaleine,62000.0
Christophe Edaleine,62000.0
Chuck Mencel,76204.8
Chuck Mencel,76204.8
Chuck Mencel,76204.8
查克·孟瑟,76204.8
Cian Healy,115000.0
Cian Healy,115000.0
Cian Healy,115000.0
"Хили, Киан",115000.0
希安·希利,115000.0
Cillian Willis,76203.5
Clarence Brookins,86184.0
Cleveland Buckner,95256.0
Cleveland Buckner,95256.0
Cleveland Buckner,95256.0
克里夫兰·巴克纳,95256.0
Clinton Wheeler,83916.0
Clinton Wheeler,83916.0
Clinton Wheeler,83916.0
Clinton Wheeler,83916.0
Corey Beck,86184.0
Corey Beck,86184.0
Corey Beck,86184.0
科里·贝克,86184.0
Cornelius Cash,97524.0
Cornelius Cash,97524.0
Cornelius Cash,97524.0
科里刘易斯·凯希,97524.0
Cornell Warner,99792.0
Cornell Warner,99792.0
Cornell Warner,99792.0
Craig Bowden,77112.0
Craig Duncanson,90720.0
Craig Duncanson,90720.0
Craig Hillier,83916.0
Craig Hillier,83916.0
Craig Weller,99792.0
Craig Weller,99792.0
Dale Schlueter,102060.0
Dale Schlueter,102060.0
Dale Schlueter,102060.0
Dale Waters,96163.2
Daleroy Stewart,148327.0
Dan Gîrleanu,89000.0
Dan Gîrleanu,89000.0
Dan Gîrleanu,89000.0
Dances with Dudley,131544.0
Daniel Winnik,95256.0
Daniel Winnik,95256.0
Daniel Winnik,95256.0
"Уинник, Даниель",95256.0
Danila Wiktorowitsch Alistratow,67586.4
Danila Alistratov,67586.4
Danila Alistratov,67586.4
"Алистратов, Данила Викторович",67586.4
Danny Galea,97000.0
Danny Gruen,86184.0
Darius Dimavičius,95709.6
Darius Dimavičius,95709.6
Darius Dimavičius,95709.6
Darius Dimavičius,95709.6
Darius Dimavičius,95709.6
Darius Dimavičius,95709.6
Darren Banks,103421.0
Darren Crompton,114305.0
Darren Crompton,114305.0
Daryle Smith,125647.0
Dave Batton,108864.0
Dave Batton,108864.0
Dave Batton,108864.0
达夫·巴顿,108864.0
David Bustion,97524.0
Dave Bustion,97524.0
Dave Lewis (rugby union),80000.0
Dave Piontek,104328.0
Dave Piontek,104328.0
Dave Piontek,104328.0
Dave Rowe (American football),127008.0
David Spicer,105000.0
Dave Spicer,105000.0
Davey Lawrence,86637.6
David Hendrix,96616.8
David Penalva,100000.0
David Penalva,100000.0
David Penalva,100000.0
Davor Kus,91173.6
Davor Kus,91173.6
Davor Kus,91173.6
Davor Kus,91173.6
Davor Kus,91173.6
Davor Kus,91173.6
Davor Kus,91173.6
"Кус, Давор",91173.6
DeWitt Weaver (golfer),83916.0
Denis Andrejewitsch Tolpeko,86184.0
Denis Tolpeko,86184.0
Denis Tolpeko,86184.0
Dienis Tołpieko,86184.0
"Толпеко, Денис Андреевич",86184.0
Derek Laxdal,95256.0
Derrick Obasohan,99792.0
Derrick Obasohan,99792.0
Derrick Obasohan,99792.0
Derrick Obasohan,99792.0
Dick Bunt,77112.0
Dick Bunt,77112.0
Dick Bunt,77112.0
迪克·布恩特,77112.0
Dmitri Filimonov,107957.0
Dmitri Filimonov,107957.0
Dominic Seiterle,95256.0
Dominic Seiterle,95256.0
Dominic Seiterle,95256.0
Dominic Seiterle,95256.0
Dominic Seiterle,95256.0
Don Asmonga,83916.0
Don Asmonga,83916.0
Don Asmonga,83916.0
唐·阿斯蒙格,83916.0
Don Bielke,108864.0
Don Bielke,108864.0
Don Bielke,108864.0
唐·比尔科,108864.0
Donald Whiteside,72576.0
Donald Whiteside,72576.0
Donald Whiteside,72576.0
Doug Bolstorff,88452.0
Doug Bolstorff,88452.0
Doug Bolstorff,88452.0
道格·波尔斯道夫,88452.0
ダグ・マーシャル,83916.0
Doug Marshall,83916.0
Doug Marshall,83916.0
"Маршалл, Даг",83916.0
ダンプ松本,91000.0
Dump Matsumoto,91000.0
Earl Carlson,76204.8
Ed Beach,90720.0
Ed Beach,90720.0
Ed Beach,90720.0
Ed Westfall (American football),77112.0
Ed Biedenbach,79380.0
Ed Biedenbach,79380.0
Eddie Biedenbach,79380.0
Elton Brown,113400.0
Elton Brown,113400.0
Elton Brown,113400.0
Elton Brown (basketball),113400.0
Elvis Évora,116122.0
Elvis Évora,116122.0
Elvis Évora,116122.0
Elvis Évora,116122.0
Elvis Évora,116122.0
Eric Johansson,86184.0
Ernie Barrett,81648.0
Ernie Barrett,81648.0
Ernie Barrett,81648.0
厄尔尼·巴瑞特,81648.0
Esteban Lozada,110000.0
Esteban Lozada,110000.0
Esteban Lozada,110000.0
Federico Martín Aramburú,86000.0
Federico Martín Aramburú,86000.0
Federico Martín Aramburú,86000.0
Federico Martín Aramburú,86000.0
Federico Serra,83000.0
Federico Serra Mirás,83000.0
Federico Serra Miras,83000.0
Felipe Aguilar,72122.4
Felipe Aguilar,72122.4
Felipe Aguilar,72122.4
Felipe Aguilar (golfista),72122.4
ジェシー・バー,109771.0
Ferrin Barr Jr.,109771.0
Francis Stephenson,107955.0
Francis Wathier,102060.0
Francis Wathier,102060.0
Francis Wathier,102060.0
Frank Watene,114000.0
Fred Foster,95256.0
Fred Foster,95256.0
Fred Foster (basketball),95256.0
弗莱德·福斯特,95256.0
Fred Wadsworth,77112.0
Fred Wadsworth,77112.0
Gabriela Medina,55000.0
Gabriela Medina,55000.0
Gabriela Medina,55000.0
Gale Bishop,88452.0
Gale Bishop,88452.0
Gale Bishop,88452.0
加勒·比夏普,88452.0
Garrett Willis,79380.0
Gary Bergen,95256.0
Gary Bergen,95256.0
Gary Bergen,95256.0
加里·卑尔根,95256.0
Gary Bradds,95256.0
Gary Bradds,95256.0
Gary Bradds,95256.0
"Брэддс, Гэри",95256.0
加里·布拉德斯,95256.0
Gene Berce,79380.0
Gene Berce,79380.0
Gene Berce,79380.0
Geoff Powis,77112.0
Geordie Kinnear,87998.4
Geordie Kinnear,87998.4
Giorgi Shkinin,70000.0
George Shkinin,70000.0
Glenn Kulka,124740.0
Goldie Goldthorpe,83916.0
Goldie Goldthorpe,83916.0
Goran Jagodnik,103000.0
Goran Jagodnik,103000.0
Goran Jagodnik,103000.0
Goran Jagodnik,103000.0
Goran Jagodnik,103000.0
Goran Jagodnik,103000.0
Goran Jagodnik,103000.0
"Ягодник, Горан",103000.0
戈蘭·雅戈尼克,103000.0
Graham Mackay,100000.0
Greg Bunch,86184.0
Greg Bunch,86184.0
Greg Bunch,86184.0
Greg Bunch,86184.0
格雷格·巴奇,86184.0
Gus Bailey,83916.0
Gus Bailey,83916.0
Gus Bailey,83916.0
盖斯·贝利,83916.0
Gustav Freij,67000.0
Gustav Freij,67000.0
Gustav Freij,67000.0
Gustav Freij,67000.0
Gustav Freij,67000.0
Gustav Freij,67000.0
"Фрей, Густав",67000.0
Hale T-Pole,101605.0
Hale T-Pole,101605.0
Hale T-Pole,101605.0
Hanna Mariën,65000.0
Hanna Mariën,65000.0
Hanna Mariën,65000.0
Hanna Mariën,65000.0
Hanna Mariën,65000.0
Hanna Mariën,65000.0
Hanna Mariën,65000.0
"Мариен, Ханна",65000.0
Hans-Kristian Vittinghus,80000.0
Hans-Kristian Vittinghus,80000.0
汉斯-克里斯蒂安·维汀哈斯,80000.0
Harry Boykoff,102060.0
Harry Boykoff,102060.0
Harry Boykoff,102060.0
"Бойкофф, Гарри",102060.0
哈里·博伊考夫,102060.0
Hendrik Sirringhaus,83916.0
Herschel Baltimore,88452.0
Herschel Baltimore,88452.0
Herschel Baltimore,88452.0
赫斯切尔·巴尔的摩,88452.0
Howie Carl,72576.0
Howie Carl,72576.0
Howie Carl,72576.0
霍伊·卡尔,72576.0
Hub Reed,97524.0
Hub Reed,97524.0
Hub Reed,97524.0
Hubert Gallant,99792.0
Hugh Jessiman,101606.0
Hugh Jessiman,101606.0
"Джессимэн, Хью",101606.0
Igor Dorofeyev,83916.0
"Дорофеев, Игорь Витальевич",83916.0
Ike Borsavage,99792.0
Ike Borsavage,99792.0
Ike Borsavage,99792.0
Ilia Zedguinidze,109000.0
Ilia Zedginidze,109000.0
Ionuț Tofan,77000.0
Ionuț Tofan,77000.0
"Тофан, Ионуц",77000.0
Irv Bemoras,83916.0
Irv Bemoras,83916.0
Irv Bemoras,83916.0
伊尔夫·比莫拉斯,83916.0
Isoa Neivua,98000.0
Isoa Neivua,98000.0
Isoa Neivua,98000.0
Ivan Baranka,92080.8
Ivan Baranka,92080.8
Ivan Baranka,92080.8
Ivan Baranka,92080.8
"Баранка, Иван",92080.8
Jack Burmaster,86184.0
Jack Burmaster,86184.0
Jack Burmaster,86184.0
杰克·波尔马斯特,86184.0
Jack Forster,120000.0
Jack Forster,120000.0
Jack Helms,97524.0
Jack Norris,79380.0
Jack Norris (ice hockey),79380.0
Jack Moreland,97524.0
Jackie Moreland,97524.0
Jackie Moreland,97524.0
杰克·莫兰,97524.0
Jake Bornheimer,90720.0
Jake Bornheimer,90720.0
Jake Bornheimer,90720.0
杰克·伯恩海默,90720.0
Jakub Koreis,102967.0
Jakub Koreis,102967.0
James Blackwell,86184.0
James Blackwell,86184.0
James Blackwell,86184.0
James Blackwell,86184.0
詹姆斯·布莱克威尔,86184.0
Janne Pesonen,83008.8
Janne Pesonen,83008.8
Janne Pesonen,83008.8
Janne Pesonen,83008.8
Janne Pesonen,83008.8
"Песонен, Янне",83008.8
Jashon Sykes,107050.0
Jason Muzzatti,86184.0
Jason Muzzatti,86184.0
Jason Muzzatti,86184.0
Jason Muzzatti,86184.0
Jason Netherton,101605.0
Jason Soules,92988.0
Jason Soules,92988.0
Jason Tan,77112.0
Jay Miron,77112.0
Jeff Cook,97524.0
Jeff Cook,97524.0
Jeff Cook (basketball),97524.0
杰夫·库克,97524.0
Jeff Kealty,95256.0
Jeff Kealty,95256.0
Jeff Lima,113000.0
Jeff Lima,113000.0
Jefferson Sabino,94000.0
Jefferson Sabino,94000.0
Jefferson Sabino,94000.0
Jefferson Sabino,94000.0
Jens Skålberg,79833.6
Jeremiah Massey,106596.0
Jeremiah Massey,106596.0
Jeremiah Massey,106596.0
Jeremiah Massey,106596.0
Jeremiah Massey,106596.0
Jeremiah Massey,106596.0
"Мэсси, Джеремайя",106596.0
"Jeremy Smith (rugby league, born 1980)",100000.0
Jermie Calhoun,97070.4
Jerry Baskerville,88905.6
Jerry Baskerville,88905.6
Jerry Baskerville,88905.6
杰里·巴斯克威尔,88905.6
Jerry Bird,95256.0
Jerry Bird,95256.0
Jerry Bird,95256.0
杰里·伯德,95256.0
Jerry Byers,77112.0
Jesse Arnelle,86184.0
Jesse Arnelle,86184.0
Jesse Arnelle,86184.0
杰西·阿尼尔,86184.0
Jesse Branson,88452.0
Jesse Branson,88452.0
Jesse Branson,88452.0
杰西·布兰森,88452.0
Jim Baechtold,92988.0
Jim Baechtold,92988.0
Jim Baechtold,92988.0
吉姆·巴赫托尔德,92988.0
Jim Benzelock,84823.2
Jim Benzelock,84823.2
Jim Benzelock,84823.2
Jim Boo,90720.0
Jim Bostic,102060.0
Jim Bostic,102060.0
Jim Bostic,102060.0
吉姆·波斯蒂奇,102060.0
Jim Bradley,97524.0
Jim Bradley,97524.0
Jim Bradley (basketball),97524.0
Jim Brasco,77112.0
Jim Brasco,77112.0
Jim Brasco,77112.0
Jim Burns,88452.0
Jim Burns,88452.0
Jim Burns (basketball),88452.0
吉姆·伯恩斯,88452.0
Jim Caldwell,108864.0
Jim Caldwell (cestista),108864.0
Jim Caldwell (basketball),108864.0
吉姆·考德威尔,108864.0
Jim Davis (baloncestista),102060.0
Jim Davis (cestista),102060.0
Jim Davis (basketball),102060.0
吉姆·戴维斯 (篮球运动员),102060.0
Jimmie Baker,99792.0
Jimmie Baker (basketball),99792.0
Jimmy McLeod,78926.4
Jimmy Roy,83916.0
Jimmy Roy,83916.0
Jimmy Roy,83916.0
Joe Binion,106596.0
Joe Binion,106596.0
Joe Binion,106596.0
Joe Binion,106596.0
乔·比尼恩,106596.0
Joe Buckhalter,95256.0
Joe Buckhalter,95256.0
Joe Buckhalter,95256.0
乔·巴克海尔特,95256.0
Johan Harju,96163.2
Johan Harju,96163.2
Johan Harju,96163.2
Johan Harju,96163.2
"Харью, Юхан",96163.2
Johan Richthoff,115000.0
Johan Richthoff,115000.0
Johan Richthoff,115000.0
Johan Richthoff,115000.0
Johan Richthoff,115000.0
Johan Richthoff,115000.0
"Рихтгоф, Юхан",115000.0
Johann Muller,112000.0
Johann Muller,112000.0
Johann Muller (rugby player),112000.0
John Kolosci,77112.0
Johnny Baum,90720.0
Johnny Baum,90720.0
Johnny Baum,90720.0
约翰·巴图姆,90720.0
Jonas Hiller,86184.0
Jonas Hiller,86184.0
Jonas Hiller,86184.0
Jonas Hiller,86184.0
Jonas Hiller,86184.0
"Хиллер, Йонас",86184.0
Jonas Rönnqvist,91173.6
Jonas Rönnqvist,91173.6
Jonas Rönnqvist,91173.6
Jonathan Ericsson,99792.0
Jonathan Ericsson,99792.0
Jonathan Ericsson,99792.0
Jonathan Ericsson,99792.0
"Эрикссон, Джонатан",99792.0
Jonathan Hivert,62000.0
Jonathan Hivert,62000.0
Jonathan Hivert,62000.0
Jonathan Hivert,62000.0
Jonathan Hivert,62000.0
Jonathan Hivert,62000.0
Jonathan Hivert,62000.0
Jonathan Sexton,92000.0
Jonathan Sexton,92000.0
Jonathan Sexton,92000.0
Jonathan Sexton,92000.0
Jonathan Sexton,92000.0
Jonathan Sexton,92000.0
約拿丹·賽斯通,92000.0
Jonathan Webb,86000.0
Jonathan Webb,86000.0
Jonathan Webb,86000.0
Jonathan Webb,86000.0
Jordan Radev,77112.0
Jordan Shipley,87544.8
Jordan Shipley,87544.8
Jordan Shipley,87544.8
Jorge Coelho,111132.0
Jorge Coelho (basket-ball),111132.0
Jorge Coelho,111132.0
Kane Thompson,112000.0
Kane Thompson,112000.0
Karloff Lagarde,68000.0
Katie Uhlaender,63957.6
Katie Uhlaender,63957.6
Katie Uhlaender,63957.6
Katie Uhlaender,63957.6
Katie Uhlaender,63957.6
Katie Uhlaender,63957.6
Katie Uhlaender,63957.6
"Юлендер, Кэти",63957.6
Keith Osborne,81648.0
Ken McRae,88452.0
Ken McRae,88452.0
Kengo Mashimo,98000.0
真霜拳號,98000.0
Kengo Mashimo,98000.0
Kennard Winchester,95256.0
Kennard Winchester,95256.0
Kennard Winchester,95256.0
Kennedy Winston,104328.0
Kennedy Winston,104328.0
Kennedy Winston,104328.0
Kennedy Winston,104328.0
Kennedy Winston,104328.0
金チョル元,73000.0
Kim Chul-won,73000.0
Kim Ki-soo,67000.0
Kim Ki-soo,67000.0
Kim Ki-soo,67000.0
金基洙 (ボクサー),67000.0
Kim Ki-soo,67000.0
Kim Ki-soo,67000.0
Kirk Netherton,95254.4
Konstandinos Filippidis,78000.0
Konstadínos Filippídis,78000.0
Konstadinos Filippidis,78000.0
Konstadinos Filippidis,78000.0
Konstandinos Filipidis,78000.0
Korana Longin,90000.0
Korana Longin-Zanze,90000.0
Kousei Ono,83000.0
小野晃征,83000.0
Kosei Ono,83000.0
Kosuke Endo,90000.0
遠藤幸佑,90000.0
Kosuke Endo,90000.0
カート・ベイヤー,101000.0
Kurt Beyer,101000.0
Kyle Thompson,79380.0
凱爾·湯普森,79380.0
La Máscara,85000.0
ラ・マスカラ,85000.0
La Máscara (wrestler),85000.0
Larry Boston,102060.0
Larry Boston,102060.0
Larry Boston,102060.0
Lawrence Boston,102060.0
劳伦斯·波士顿,102060.0
Lee Winfield,78926.4
Lee Winfield,78926.4
Lee Winfield,78926.4
Leon Benbow,83916.0
Leon Benbow,83916.0
Leon Benbow,83916.0
里昂·本鲍,83916.0
Leon Blevins,72576.0
Leon Blevins,72576.0
Leon Blevins,72576.0
里昂·布莱文斯,72576.0
Libor Pivko,88452.0
Libor Pivko,88452.0
Libor Pivko,88452.0
"Пивко, Либор",88452.0
Lionel Billingy,97524.0
Lionel Billingy,97524.0
Lodune Sincaid,92988.0
Lou Perez,101153.0
Luca Mazzanti,64000.0
Luca Mazzanti,64000.0
Luca Mazzanti,64000.0
Luca Mazzanti,64000.0
Luca Mazzanti,64000.0
Luca Mazzanti,64000.0
ルカ・マッツァンティ,64000.0
Luca Solari,61000.0
Luca Solari,61000.0
Luca Solari,61000.0
Luca Solari,61000.0
Lucimar Aparecida de Moura,63000.0
Lucimar de Moura,63000.0
Lucimar de Moura,63000.0
Lucimar de Moura,63000.0
Lucimar Aparecida de Moura,63000.0
Luke Menzies,114000.0
Marc Laforge,97524.0
Marcus Taylor,88452.0
Marcus Taylor,88452.0
Marcus Taylor,88452.0
Marcus Taylor,88452.0
Marilyn Neufville,55000.0
Marilyn Neufville,55000.0
Marilyn Neufville,55000.0
Marilyn Neufville,55000.0
Marin Rozić,100000.0
Marin Rozić,100000.0
Marin Rozić,100000.0
Marin Rozić,100000.0
Marin Rozić,100000.0
Marko Banić,113400.0
Marko Banić,113400.0
Marko Banić,113400.0
