http://dbpedia.org/ontology/AdministrativeRegion,http://dbpedia.org/ontology/areaLand
Condado de Berrien (Geórgia),1.17067e+09
"Берриэн (округ, Джорджия)",1.17067e+09
贝林县 (佐治亚州),1.17067e+09
"Berrien County, Michigan",1.47111e+09
مقاطعة بيرين (ميشيغان),1.47111e+09
Berrien County (Michigan),1.47111e+09
Condado de Berrien (Míchigan),1.47111e+09
Comté de Berrien (Michigan),1.47111e+09
Contea di Berrien (Michigan),1.47111e+09
バーリン郡 (ミシガン州),1.47111e+09
Berrien County (Michigan),1.47111e+09
Hrabstwo Berrien (Michigan),1.47111e+09
Condado de Berrien (Michigan),1.47111e+09
貝林縣 (密西根州),1.47111e+09
"Берриэн (округ, Мичиган)",1.47111e+09
"Bertie County, North Carolina",1.8104e+09
مقاطعة بيرتي (كارولاينا الشمالية),1.8104e+09
Bertie County,1.8104e+09
Condado de Bertie,1.8104e+09
Comté de Bertie,1.8104e+09
Contea di Bertie,1.8104e+09
Bertie County,1.8104e+09
バーティ郡 (ノースカロライナ州),1.8104e+09
Hrabstwo Bertie,1.8104e+09
Condado de Bertie,1.8104e+09
"Берти (округ, Северная Каролина)",1.8104e+09
伯蒂縣 (北卡羅萊納州),1.8104e+09
"Bexar County, Texas",3.21159e+09
مقاطعة بيكسار (تكساس),3.21159e+09
Bexar County,3.21159e+09
Condado de Bexar,3.21159e+09
Comté de Bexar,3.21159e+09
Contea di Bexar,3.21159e+09
ベア郡 (テキサス州),3.21159e+09
Bexar County,3.21159e+09
Hrabstwo Bexar,3.21159e+09
Condado de Bexar,3.21159e+09
"Беар (округ, Техас)",3.21159e+09
比爾縣 (德克薩斯州),3.21159e+09
"Bibb County, Alabama",1.61356e+09
مقاطعة بيب (ألاباما),1.61356e+09
Bibb County (Alabama),1.61356e+09
Condado de Bibb (Alabama),1.61356e+09
Comté de Bibb (Alabama),1.61356e+09
Contea di Bibb (Alabama),1.61356e+09
ビブ郡 (アラバマ州),1.61356e+09
Bibb County (Alabama),1.61356e+09
Hrabstwo Bibb (Alabama),1.61356e+09
Condado de Bibb (Alabama),1.61356e+09
"Бибб (округ, Алабама)",1.61356e+09
比伯县 (亚拉巴马州),1.61356e+09
"Bibb County, Georgia",6.47497e+08
مقاطعة بيب (جورجيا),6.47497e+08
Bibb County (Georgia),6.47497e+08
Condado de Bibb (Georgia),6.47497e+08
Contea di Bibb (Georgia),6.47497e+08
Comté de Bibb (Géorgie),6.47497e+08
ビッブ郡 (ジョージア州),6.47497e+08
Bibb County (Georgia),6.47497e+08
Hrabstwo Bibb (Georgia),6.47497e+08
Condado de Bibb (Geórgia),6.47497e+08
"Бибб (округ, Джорджия)",6.47497e+08
比伯县 (佐治亚州),6.47497e+08
"Bienville Parish, Louisiana",2.10048e+09
مقاطعة بينفيل (لويزيانا),2.10048e+09
Bienville Parish,2.10048e+09
Parroquia de Bienville,2.10048e+09
Paroisse de Bienville,2.10048e+09
Parrocchia di Bienville,2.10048e+09
ビエンビル郡 (ルイジアナ州),2.10048e+09
Bienville Parish,2.10048e+09
Paróquia de Bienville,2.10048e+09
Parafia Bienville,2.10048e+09
边维尔堂区 (路易斯安那州),2.10048e+09
"Бьенвилл (приход, Луизиана)",2.10048e+09
"Big Horn County, Montana",1.2937e+10
مقاطعة بيغ هورن (مونتانا),1.2937e+10
Big Horn County (Montana),1.2937e+10
Condado de Big Horn (Montana),1.2937e+10
Comté de Big Horn (Montana),1.2937e+10
Contea di Big Horn (Montana),1.2937e+10
ビッグホーン郡 (モンタナ州),1.2937e+10
Big Horn County (Montana),1.2937e+10
Hrabstwo Big Horn (Montana),1.2937e+10
Condado de Big Horn (Montana),1.2937e+10
"Биг-Хорн (округ, Монтана)",1.2937e+10
大角縣 (蒙大拿州),1.2937e+10
"Big Horn County, Wyoming",8.12479e+09
مقاطعة بيغ هورن (وايومنغ),8.12479e+09
Big Horn County (Wyoming),8.12479e+09
Condado de Big Horn (Wyoming),8.12479e+09
Comté de Big Horn (Wyoming),8.12479e+09
Contea di Big Horn (Wyoming),8.12479e+09
ビッグホーン郡 (ワイオミング州),8.12479e+09
Big Horn County (Wyoming),8.12479e+09
Hrabstwo Big Horn (Wyoming),8.12479e+09
Condado de Big Horn (Wyoming),8.12479e+09
"Биг-Хорн (округ, Вайоминг)",8.12479e+09
比格霍恩縣 (懷俄明州),8.12479e+09
"Big Stone County, Minnesota",1.2924e+09
مقاطعة بيغ ستون (مينيسوتا),1.2924e+09
Big Stone County,1.2924e+09
Condado de Big Stone,1.2924e+09
Comté de Big Stone,1.2924e+09
Contea di Big Stone,1.2924e+09
ビッグストーン郡 (ミネソタ州),1.2924e+09
Big Stone County,1.2924e+09
Hrabstwo Big Stone,1.2924e+09
Condado de Big Stone,1.2924e+09
"Биг-Стон (округ, Миннесота)",1.2924e+09
大石湖縣 (明尼蘇達州),1.2924e+09
"Billings County, North Dakota",2.9759e+09
مقاطعة بيلينغز (داكوتا الشمالية),2.9759e+09
Billings County,2.9759e+09
Condado de Billings,2.9759e+09
Comté de Billings,2.9759e+09
Contea di Billings,2.9759e+09
ビリングス郡 (ノースダコタ州),2.9759e+09
Billings County,2.9759e+09
Hrabstwo Billings,2.9759e+09
Condado de Billings,2.9759e+09
"Биллингс (округ, Северная Дакота)",2.9759e+09
比靈斯縣 (北達科他州),2.9759e+09
"Bingham County, Idaho",5.42344e+09
مقاطعة بينغهام (أيداهو),5.42344e+09
Bingham County,5.42344e+09
Condado de Bingham,5.42344e+09
Comté de Bingham,5.42344e+09
Contea di Bingham,5.42344e+09
ビンガム郡 (アイダホ州),5.42344e+09
Bingham County,5.42344e+09
Hrabstwo Bingham,5.42344e+09
Condado de Bingham,5.42344e+09
"Бингем (округ, Айдахо)",5.42344e+09
賓厄姆縣 (愛達荷州),5.42344e+09
"Black Hawk County, Iowa",1.46593e+09
مقاطعة بلاك هوك (آيوا),1.46593e+09
Black Hawk County,1.46593e+09
Condado de Black Hawk,1.46593e+09
Comté de Black Hawk,1.46593e+09
Contea di Black Hawk,1.46593e+09
Black Hawk County,1.46593e+09
ブラックホーク郡 (アイオワ州),1.46593e+09
Hrabstwo Black Hawk,1.46593e+09
Condado de Black Hawk,1.46593e+09
"Блэк-Хок (округ, Айова)",1.46593e+09
布萊克霍克縣 (愛阿華州),1.46593e+09
"Blackford County, Indiana",4.27555e+08
مقاطعة بلاكفورد (إنديانا),4.27555e+08
Blackford County,4.27555e+08
Condado de Blackford,4.27555e+08
Comté de Blackford,4.27555e+08
Contea di Blackford,4.27555e+08
ブラックフォード郡 (インディアナ州),4.27555e+08
Blackford County,4.27555e+08
Condado de Blackford,4.27555e+08
Hrabstwo Blackford,4.27555e+08
"Блэкфорд (округ, Индиана)",4.27555e+08
布萊克福德縣 (印地安納州),4.27555e+08
"Bladen County, North Carolina",2.26365e+09
مقاطعة بلادين (كارولاينا الشمالية),2.26365e+09
Bladen County,2.26365e+09
Condado de Bladen,2.26365e+09
Comté de Bladen,2.26365e+09
Contea di Bladen,2.26365e+09
ブレイデン郡 (ノースカロライナ州),2.26365e+09
Bladen County,2.26365e+09
Hrabstwo Bladen,2.26365e+09
Condado de Bladen,2.26365e+09
"Блейден (округ, Северная Каролина)",2.26365e+09
布拉登縣 (北卡羅萊納州),2.26365e+09
"Blaine County, Idaho",6.84793e+09
مقاطعة بلايني (أيداهو),6.84793e+09
Blaine County (Idaho),6.84793e+09
Condado de Blaine (Idaho),6.84793e+09
Comté de Blaine (Idaho),6.84793e+09
Contea di Blaine (Idaho),6.84793e+09
ブレイン郡 (アイダホ州),6.84793e+09
Blaine County (Idaho),6.84793e+09
Hrabstwo Blaine (Idaho),6.84793e+09
Condado de Blaine (Idaho),6.84793e+09
"Блейн (округ, Айдахо)",6.84793e+09
布萊恩縣 (愛達荷州),6.84793e+09
"Blaine County, Montana",1.09505e+10
مقاطعة بلاين (مونتانا),1.09505e+10
Blaine County (Montana),1.09505e+10
Condado de Blaine (Montana),1.09505e+10
Comté de Blaine (Montana),1.09505e+10
Contea di Blaine (Montana),1.09505e+10
ブレイン郡 (モンタナ州),1.09505e+10
Blaine County (Montana),1.09505e+10
Hrabstwo Blaine (Montana),1.09505e+10
Condado de Blaine (Montana),1.09505e+10
"Блейн (округ, Монтана)",1.09505e+10
布萊恩縣 (蒙大拿州),1.09505e+10
"Blaine County, Nebraska",1.84148e+09
مقاطعة بلاين (نبراسكا),1.84148e+09
Blaine County (Nebraska),1.84148e+09
Condado de Blaine (Nebraska),1.84148e+09
Comté de Blaine (Nebraska),1.84148e+09
Contea di Blaine (Nebraska),1.84148e+09
ブレイン郡 (ネブラスカ州),1.84148e+09
Blaine County (Nebraska),1.84148e+09
Hrabstwo Blaine (Nebraska),1.84148e+09
Condado de Blaine (Nebraska),1.84148e+09
"Блейн (округ, Небраска)",1.84148e+09
布萊恩縣 (內布拉斯加州),1.84148e+09
"Blaine County, Oklahoma",2.40351e+09
مقاطعة بلاين (أوكلاهوما),2.40351e+09
Blaine County (Oklahoma),2.40351e+09
Condado de Blaine (Oklahoma),2.40351e+09
Comté de Blaine (Oklahoma),2.40351e+09
Contea di Blaine (Oklahoma),2.40351e+09
ブレイン郡 (オクラホマ州),2.40351e+09
Blaine County (Oklahoma),2.40351e+09
Hrabstwo Blaine (Oklahoma),2.40351e+09
Condado de Blaine (Oklahoma),2.40351e+09
"Блейн (округ, Оклахома)",2.40351e+09
布萊恩縣 (奧克拉荷馬州),2.40351e+09
"Blair County, Pennsylvania",1.36233e+09
مقاطعة بلير (بنسيلفانيا),1.36233e+09
Blair County,1.36233e+09
Condado de Blair,1.36233e+09
Comté de Blair,1.36233e+09
Contea di Blair,1.36233e+09
Blair County,1.36233e+09
ブレア郡 (ペンシルベニア州),1.36233e+09
Hrabstwo Blair,1.36233e+09
Condado de Blair,1.36233e+09
布萊爾縣,1.36233e+09
"Блэр (округ, Пенсильвания)",1.36233e+09
"Blanco County, Texas",1.8363e+09
مقاطعة بلانكو (تكساس),1.8363e+09
Blanco County,1.8363e+09
Condado de Blanco,1.8363e+09
Comté de Blanco,1.8363e+09
Contea di Blanco,1.8363e+09
ブランコ郡 (テキサス州),1.8363e+09
Blanco County,1.8363e+09
Hrabstwo Blanco,1.8363e+09
Condado de Blanco,1.8363e+09
"Бланко (округ, Техас)",1.8363e+09
布兰科县 (得克萨斯州),1.8363e+09
"Bland County, Virginia",9.27216e+08
مقاطعة بلاند (فيرجينيا),9.27216e+08
Bland County,9.27216e+08
Condado de Bland (Virginia),9.27216e+08
Comté de Bland (Virginie),9.27216e+08
Contea di Bland,9.27216e+08
Bland County,9.27216e+08
ブランド郡 (バージニア州),9.27216e+08
Hrabstwo Bland,9.27216e+08
Condado de Bland,9.27216e+08
"Блэнд (округ, Виргиния)",9.27216e+08
布蘭德縣 (維吉尼亞州),9.27216e+08
"Bleckley County, Georgia",5.59437e+08
مقاطعة بليكلي (جورجيا),5.59437e+08
Bleckley County,5.59437e+08
Condado de Bleckley,5.59437e+08
Comté de Bleckley,5.59437e+08
Contea di Bleckley,5.59437e+08
ブレックリー郡 (ジョージア州),5.59437e+08
Bleckley County,5.59437e+08
Hrabstwo Bleckley,5.59437e+08
Condado de Bleckley,5.59437e+08
"Блекли (округ, Джорджия)",5.59437e+08
布莱克利县 (佐治亚州),5.59437e+08
"Bledsoe County, Tennessee",1.05154e+09
مقاطعة بلدسو (تينيسي),1.05154e+09
Bledsoe County,1.05154e+09
Condado de Bledsoe,1.05154e+09
Comté de Bledsoe,1.05154e+09
Contea di Bledsoe,1.05154e+09
ブレッドソー郡 (テネシー州),1.05154e+09
Bledsoe County,1.05154e+09
Hrabstwo Bledsoe,1.05154e+09
Condado de Bledsoe,1.05154e+09
"Бледсо (округ, Теннесси)",1.05154e+09
布來德索縣 (田納西州),1.05154e+09
"Blount County, Alabama",1.67054e+09
مقاطعة بلونت (ألاباما),1.67054e+09
Blount County (Alabama),1.67054e+09
Condado de Blount (Alabama),1.67054e+09
Comté de Blount (Alabama),1.67054e+09
Contea di Blount (Alabama),1.67054e+09
ブラウント郡 (アラバマ州),1.67054e+09
Blount County (Alabama),1.67054e+09
Hrabstwo Blount (Alabama),1.67054e+09
Condado de Blount (Alabama),1.67054e+09
"Блаунт (округ, Алабама)",1.67054e+09
布朗特县 (亚拉巴马州),1.67054e+09
"Blount County, Tennessee",1.4478e+09
مقاطعة بلونت (تينيسي),1.4478e+09
Blount County (Tennessee),1.4478e+09
Condado de Blount (Tennessee),1.4478e+09
Contea di Blount (Tennessee),1.4478e+09
Comté de Blount (Tennessee),1.4478e+09
ブラウント郡 (テネシー州),1.4478e+09
Blount County (Tennessee),1.4478e+09
Hrabstwo Blount (Tennessee),1.4478e+09
Condado de Blount (Tennessee),1.4478e+09
"Блант (округ, Теннесси)",1.4478e+09
布朗特县 (田纳西州),1.4478e+09
"Blue Earth County, Minnesota",1.93731e+09
مقاطعة بلو إرث (مينيسوتا),1.93731e+09
Blue Earth County,1.93731e+09
Condado de Blue Earth,1.93731e+09
Comté de Blue Earth,1.93731e+09
Contea di Blue Earth,1.93731e+09
ブルーアース郡 (ミネソタ州),1.93731e+09
Blue Earth County,1.93731e+09
Hrabstwo Blue Earth,1.93731e+09
Condado de Blue Earth,1.93731e+09
"Блу-Эрт (округ, Миннесота)",1.93731e+09
布盧厄斯縣 (明尼蘇達州),1.93731e+09
"Boise County, Idaho",4.91839e+09
مقاطعة بويسي (أيداهو),4.91839e+09
Boise County,4.91839e+09
Condado de Boise,4.91839e+09
Comté de Boise,4.91839e+09
Contea di Boise,4.91839e+09
ボイシ郡 (アイダホ州),4.91839e+09
Boise County,4.91839e+09
Hrabstwo Boise,4.91839e+09
Condado de Boise,4.91839e+09
"Бойсе (округ, Айдахо)",4.91839e+09
博伊西縣 (愛達荷州),4.91839e+09
"Bolivar County, Mississippi",2.27142e+09
Bolivar County,2.27142e+09
Condado de Bolivar,2.27142e+09
Comté de Bolivar,2.27142e+09
Contea di Bolivar,2.27142e+09
ボリバー郡 (ミシシッピ州),2.27142e+09
Bolivar County,2.27142e+09
Hrabstwo Bolivar,2.27142e+09
Condado de Bolivar,2.27142e+09
"Боливар (округ, Миссисипи)",2.27142e+09
玻利瓦爾縣 (密西西比州),2.27142e+09
"Bollinger County, Missouri",1.60061e+09
مقاطعة بولينغر (ميزوري),1.60061e+09
Bollinger County,1.60061e+09
Condado de Bollinger,1.60061e+09
Comté de Bollinger,1.60061e+09
Contea di Bollinger,1.60061e+09
ボリンガー郡 (ミズーリ州),1.60061e+09
Bollinger County,1.60061e+09
Hrabstwo Bollinger,1.60061e+09
Condado de Bollinger,1.60061e+09
"Боллинджер (округ, Миссури)",1.60061e+09
波林格縣 (密蘇里州),1.60061e+09
"Bon Homme County, South Dakota",1.46075e+09
مقاطعة بون هوم (داكوتا الجنوبية),1.46075e+09
Bon Homme County,1.46075e+09
Condado de Bon Homme,1.46075e+09
Comté de Bon Homme,1.46075e+09
Contea di Bon Homme,1.46075e+09
バナム郡,1.46075e+09
Bon Homme County,1.46075e+09
Hrabstwo Bon Homme,1.46075e+09
Condado de Bon Homme,1.46075e+09
"Боном (округ, Южная Дакота)",1.46075e+09
博諾姆縣 (南達科他州),1.46075e+09
"Bond County, Illinois",9.84195e+08
مقاطعة بوند (إلينوي),9.84195e+08
Bond County,9.84195e+08
Condado de Bond,9.84195e+08
Comté de Bond,9.84195e+08
Contea di Bond,9.84195e+08
ボンド郡 (イリノイ州),9.84195e+08
Bond County,9.84195e+08
Hrabstwo Bond,9.84195e+08
Condado de Bond,9.84195e+08
"Бонд (округ, Иллинойс)",9.84195e+08
邦德縣 (伊利諾伊州),9.84195e+08
"Bonner County, Idaho",4.49363e+09
مقاطعة بونير (أيداهو),4.49363e+09
Bonner County,4.49363e+09
Condado de Bonner,4.49363e+09
Comté de Bonner,4.49363e+09
Contea di Bonner,4.49363e+09
ボナー郡 (アイダホ州),4.49363e+09
Bonner County,4.49363e+09
Hrabstwo Bonner,4.49363e+09
Condado de Bonner,4.49363e+09
"Боннер (округ, Айдахо)",4.49363e+09
邦納縣 (愛達荷州),4.49363e+09
"Bonneville County, Idaho",4.83292e+09
مقاطعة بونيفيل (أيداهو),4.83292e+09
Bonneville County,4.83292e+09
Condado de Bonneville,4.83292e+09
Comté de Bonneville,4.83292e+09
Contea di Bonneville,4.83292e+09
ボンネビル郡 (アイダホ州),4.83292e+09
Bonneville County,4.83292e+09
Hrabstwo Bonneville,4.83292e+09
Condado de Bonneville,4.83292e+09
"Бонневилл (округ, Айдахо)",4.83292e+09
邦納維爾縣 (愛達荷州),4.83292e+09
"Boone County, Arkansas",1.52809e+09
مقاطعة بون (أركنساس),1.52809e+09
Boone County (Arkansas),1.52809e+09
Condado de Boone (Arkansas),1.52809e+09
Comté de Boone (Arkansas),1.52809e+09
Contea di Boone (Arkansas),1.52809e+09
ブーン郡 (アーカンソー州),1.52809e+09
Boone County (Arkansas),1.52809e+09
Hrabstwo Boone (Arkansas),1.52809e+09
Condado de Boone (Arkansas),1.52809e+09
"Бун (округ, Арканзас)",1.52809e+09
布恩縣 (阿肯色州),1.52809e+09
"Boone County, Illinois",7.27787e+08
مقاطعة بون (إلينوي),7.27787e+08
Boone County (Illinois),7.27787e+08
Condado de Boone (Illinois),7.27787e+08
Comté de Boone (Illinois),7.27787e+08
Contea di Boone (Illinois),7.27787e+08
ブーン郡 (イリノイ州),7.27787e+08
Boone County (Illinois),7.27787e+08
Hrabstwo Boone (Illinois),7.27787e+08
Condado de Boone (Illinois),7.27787e+08
"Бун (округ, Иллинойс)",7.27787e+08
布恩縣 (伊利諾伊州),7.27787e+08
"Boone County, Indiana",1.09533e+09
Boone County (Indiana),1.09533e+09
Condado de Boone (Indiana),1.09533e+09
Comté de Boone (Indiana),1.09533e+09
Contea di Boone (Indiana),1.09533e+09
ブーン郡 (インディアナ州),1.09533e+09
Boone County (Indiana),1.09533e+09
Condado de Boone (Indiana),1.09533e+09
Hrabstwo Boone (Indiana),1.09533e+09
布恩縣 (印地安納州),1.09533e+09
"Бун (округ, Индиана)",1.09533e+09
"Boone County, Iowa",1.48147e+09
مقاطعة بون (آيوا),1.48147e+09
Boone County (Iowa),1.48147e+09
Condado de Boone (Iowa),1.48147e+09
Comté de Boone (Iowa),1.48147e+09
Contea di Boone (Iowa),1.48147e+09
Boone County (Iowa),1.48147e+09
ブーン郡 (アイオワ州),1.48147e+09
Hrabstwo Boone (Iowa),1.48147e+09
Condado de Boone (Iowa),1.48147e+09
