http://dbpedia.org/ontology/WinterSportPlayer,http://dbpedia.org/ontology/weight
Nikolai Bardin,73936.8
Oleg Wladimirowitsch Boljakin,78019.2
"Болякин, Олег Владимирович",78019.2
Oleg Bolyakin,78019.2
Oleg Sergejewitsch Gubin,82101.6
"Губин, Олег Сергеевич",82101.6
Oleg Gubin,82101.6
Olexander Materuchin,94802.4
Oleksandr Materoukhine,94802.4
Ołeksandr Materuchin,94802.4
"Матерухин, Александр Иванович",94802.4
Oleksandr Materukhin,94802.4
Ondřej Weissmann,83916.0
Ondrej Weissmann,83916.0
Paolo Duca,92080.8
Paolo Duca,92080.8
Paolo Duca,92080.8
Paolo Duca,92080.8
Pascal Zerressen,97070.4
Pascal Zerressen,97070.4
Patrick Cehlin,76204.8
Patrick Cehlin,76204.8
"Селин, Патрик",76204.8
Patrick Cehlin,76204.8
Patrik Nemeth,96163.2
Patrik Nemeth,96163.2
Patrik Nemeth,96163.2
Pawel Wladimirowitsch Dedunow,93895.2
"Дедунов, Павел Владимирович",93895.2
Pavel Dedunov,93895.2
Pawel Wladimirowitsch Sdunow,73029.6
Pavel Zdounov,73029.6
Pawieł Zdunow,73029.6
"Здунов, Павел Владимирович",73029.6
Pavel Zdunov,73029.6
Petter Granberg,90720.0
Petter Granberg,90720.0
"Гранберг, Петтер",90720.0
Petter Granberg,90720.0
Rafael Rotter,78926.4
"Роттер, Рафаэль",78926.4
Rafael Rotter,78926.4
Reid Cashman,92988.0
Reid Cashman,92988.0
Robert Sabolič,89812.8
Robert Sabolič,89812.8
"Саболич, Роберт",89812.8
Robert Sabolič,89812.8
Roman Olegowitsch Derljuk,89812.8
Roman Derliouk,89812.8
"Дерлюк, Роман Олегович",89812.8
Roman Derlyuk,89812.8
Roman Wladimirowitsch Ljudutschin,92988.0
Roman Lioudoutchine,92988.0
Roman Luduczin,92988.0
"Людучин, Роман Владимирович",92988.0
Roman Lyuduchin,92988.0
Roman Wäger,87998.4
Roman Wäger,87998.4
Roman Wäger,87998.4
Ryan Stoa,90720.0
Ryan Stoa,90720.0
"Стоа, Райан",90720.0
Ryan Stoa,90720.0
"Sean O’Connor (Eishockeyspieler, 1981)",101153.0
Sean O'Connor (ice hockey),101153.0
Sebastian Wännström,79833.6
Sebastian Wannström,79833.6
Sebastian Wännström,79833.6
Sergei Stanislawowitsch Arekajew,91173.6
Sergei Arekayev,91173.6
Sergei Walerjewitsch Belokon,87091.2
Sergueï Belokon,87091.2
"Белоконь, Сергей Валерьевич",87091.2
Sergei Belokon,87091.2
Sergei Wiktorowitsch Peretjagin,96163.2
"Перетягин, Сергей Викторович",96163.2
Sergei Peretyagin,96163.2
Sergei Petrowitsch Schukow,87998.4
Sergueï Joukov,87998.4
Siergiej Żukow,87998.4
"Жуков, Сергей Петрович",87998.4
Sergei Zhukov (ice hockey),87998.4
Sergei Dmitrijewitsch Borissow,92988.0
"Борисов, Сергей Дмитриевич",92988.0
Sergey Borisov (ice hockey),92988.0
Stanislaw Dmitrijewitsch Botscharow,88905.6
Stanislav Botcharov,88905.6
"Бочаров, Станислав Дмитриевич",88905.6
Stanislav Bocharov,88905.6
Stanislaw Igorewitsch Jegorschew,87091.2
"Егоршев, Станислав Игоревич",87091.2
Stanislav Yegorshev,87091.2
Stefan Espeland,83916.0
Stefan Espeland,83916.0
Stéphane Da Costa,81194.4
Stéphane Da Costa,81194.4
Stéphane Da Costa,81194.4
"Да Коста, Стефан",81194.4
Stéphane Da Costa,81194.4
Teddy Da Costa,84823.2
Teddy Da Costa,84823.2
Teddy Da Costa,84823.2
"Да Коста, Тедди",84823.2
Teddy Da Costa,84823.2
Tomaž Razingar,88905.6
Tomaž Razingar,88905.6
Tomaž Razingar,88905.6
"Разингар, Томаж",88905.6
Tomaž Razingar,88905.6
Tommy Wingels,88452.0
Tommy Wingels,88452.0
Tommy Wingels,88452.0
Tomáš Bulík,86184.0
Tomáš Bulík,86184.0
Tomáš Bulík,86184.0
Wadim Wladimirowitsch Rifel,79833.6
"Рифель, Вадим Владимирович",79833.6
Vadim Rifel,79833.6
Wadim Alexandrowitsch Schipatschow,84823.2
Vadim Chipatchiov,84823.2
Wadim Szypaczow,84823.2
"Шипачёв, Вадим Александрович",84823.2
Vadim Shipachyov,84823.2
Wassili Wiktorowitsch Tokranow,89812.8
"Токранов, Василий Викторович",89812.8
Vasili Tokranov,89812.8
Wiktor Leonidowitsch Drugow,81194.4
"Другов, Виктор Леонидович",81194.4
Viktor Drugov,81194.4
Vincent Hughes,84823.2
Vincent Hughes (ice hockey),84823.2
Witali Sergejewitsch Sitnikow,89812.8
Witalij Sitnikow,89812.8
"Ситников, Виталий Сергеевич",89812.8
Vitali Sitnikov,89812.8
Witali Witaljewitsch Karamnow,89812.8
"Карамнов, Виталий Витальевич",89812.8
Vitaly Karamnov,89812.8
Vladimír Dravecký,89812.8
Vladimír Dravecký,89812.8
Wjatscheslaw Leonidowitsch Truchno,89359.2
Viatcheslav Troukhno,89359.2
Vyacheslav Trukhno,89359.2
Jakow Andrejewitsch Selesnjow,97070.4
Iakov Selezniov,97070.4
"Селезнёв, Яков Андреевич",97070.4
Yakov Seleznev,97070.4
Jaroslaw Wassiljewitsch Chabarow,89812.8
Iaroslav Khabarov,89812.8
"Хабаров, Ярослав Васильевич",89812.8
Yaroslav Khabarov,89812.8
Juri Wladimirowitsch Dobryschkin,86184.0
Iouri Dobrychkine,86184.0
"Добрышкин, Юрий Владимирович",86184.0
Yuri Dobryshkin,86184.0
Juri Olegowitsch Urytschew,94802.4
Iouri Ourytchev,94802.4
Jurij Uryčev,94802.4
Jurij Uryczew,94802.4
"Урычев, Юрий Олегович",94802.4
Yuri Urychev,94802.4
Juri Anatoljewitsch Petrow,74844.0
"Петров, Юрий Анатольевич (хоккеист)",74844.0
Yury Petrov,74844.0
Dominik Kahun,78926.4
Dominik Kahun,78926.4
Shawn Hunwick,73936.8
Shawn Hunwick,73936.8
Aaron Keller (Eishockeyspieler),83916.0
Aaron Keller,83916.0
Aaron Keller,83916.0
Adeline Baud-Mugnier,56000.0
Adeline Baud,56000.0
Adeline Baud,56000.0
Adeline Baud Mugnier,56000.0
Adeline Baud,56000.0
Albin Felc,68040.0
Albin Felc,68040.0
Albin Felc,68040.0
Alex Grant (Eishockeyspieler),92988.0
Alex Grant,92988.0
Alex Grant (ice hockey),92988.0
Alexei Andrejewitsch Wassilewski,88905.6
"Василевский, Алексей Андреевич",88905.6
"Alexei Vasilevsky (ice hockey, born 1993)",88905.6
Alexej Baumgärtner,83008.8
Alexej Baumgärtner,83008.8
"Баумгертнер, Алексей",83008.8
Alexej Baumgärtner,83008.8
Alfio Molina,69854.4
Alfio Molina,69854.4
Alfio Molina,69854.4
Alfio Molina,69854.4
Andrew Agozzino,83916.0
Andrew Agozzino,83916.0
Andy Bohmbach,79833.6
Andy Bohmbach,79833.6
Anthony Mantha,97070.4
Anthony Mantha,97070.4
"Манта, Энтони",97070.4
Anthony Mantha,97070.4
Anton Bernard,82101.6
Anton Bernard,82101.6
Anton Bernard,82101.6
Bobby Raymond,83008.8
Bobby Raymond,83008.8
Bobby Raymond,83008.8
Brooks Macek,82101.6
Brooks Macek,82101.6
Charlie Huber,84823.2
Charlie Huber,84823.2
Christoph Bertschy,83916.0
Christoph Bertschy,83916.0
Christoph Bertschy,83916.0
Colby Genoway,89812.8
Colby Genoway,89812.8
Colby Genoway,89812.8
"Геноуэй, Колби",89812.8
Colby Genoway,89812.8
D. J. Jelitto,97070.4
D. J. Jelitto,97070.4
Dave Spina,83916.0
Dave Spina,83916.0
David Dziurzynski,97524.0
David Dziurzynski,97524.0
David Dziurzynski,97524.0
David Jobin,81194.4
David Jobin,81194.4
David Jobin,81194.4
Denis Igorewitsch Juskow,83000.0
Denis Juskov,83000.0
Denis Yuskov,83000.0
Denis Joeskov,83000.0
Dienis Juskow,83000.0
"Юсков, Денис Игоревич",83000.0
Denis Yuskov,83000.0
Diego Kostner,82101.6
Diego Kostner,82101.6
"Костнер, Диего",82101.6
Diego Kostner,82101.6
Drew Paris,92080.8
Drew Paris,92080.8
Drew Paris,92080.8
Jegor Konstantinowitsch Jakowlew,81194.4
Iegor Iakovlev,81194.4
Jegor Jakowlew (hokeista),81194.4
"Яковлев, Егор Константинович",81194.4
Egor Yakovlev,81194.4
Enzo Corvi,86184.0
Enzo Corvi,86184.0
Enzo Corvi,86184.0
Ervin Moldován,79833.6
Ervin Moldován,79833.6
Ervin Moldován,79833.6
Gergő Nagy,96163.2
"Надь, Гергё",96163.2
Gergő Nagy (ice hockey),96163.2
Gino Caviezel,78000.0
Gino Caviezel,78000.0
Gino Caviezel,78000.0
Gino Caviezel,78000.0
Gino Caviezel,78000.0
Grant Besse,80740.8
Grant Besse,80740.8
Griffin Reinhart,98431.2
Griffin Reinhart,98431.2
Griffin Reinhart,98431.2
Gustav Possler,82101.6
Gustav Possler,82101.6
Hunter Shinkaruk,84369.6
Hunter Shinkaruk,84369.6
Hunter Shinkaruk,84369.6
Ian McCoshen,98884.8
Ian McCoshen,98884.8
James Bettauer,81648.0
James Bettauer,81648.0
Jan Peterek,83008.8
Jan Peterek,83008.8
"Петерек, Ян",83008.8
Jan Peterek,83008.8
Jan Starý,87998.4
Jan Starý (hockey sur glace),87998.4
Jan Starý,87998.4
Jan Urbas,97977.6
Jan Urbas,97977.6
Jan Urbas,97977.6
Jan Urbas,97977.6
Jason Dickinson,83462.4
Jason Dickinson,83462.4
Jason Dickinson,83462.4
Jason Lepine,83916.0
Jason Lepine,83916.0
Jonathan Janil,92988.0
Jonathan Janil,92988.0
"Жаниль, Жонатан",92988.0
Jonathan Janil,92988.0
Justin Bailey,94802.4
Justin Bailey,94802.4
János Hári,77112.0
János Hári,77112.0
János Hári,77112.0
Kevin Esteve,79833.6
Kevin Esteve Rigail,79833.6
Kevin Esteve Rigail,79833.6
Kevin Esteve Rigail,79833.6
Kevin Esteve Rigail,79833.6
Kirill Maximowitsch Djakow,95256.0
Kirill Diakov,95256.0
"Дьяков, Кирилл Максимович",95256.0
Kirill Diakov,95256.0
Kōhei Mitamura,78019.2
Kohei Mitamura,78019.2
Kristers Gudļevskis,89359.2
Kristers Gudļevskis,89359.2
Kristers Gudļevskis,89359.2
"Гудлевскис, Кристерс",89359.2
Kristers Gudļevskis,89359.2
Kristiāns Pelšs,79380.0
Kristiāns Pelšs,79380.0
Kristiāns Pelšs,79380.0
Leon Draisaitl,97070.4
Leon Draisaitl,97070.4
Leon Draisaitl,97070.4
"Драйзайтль, Леон",97070.4
Leon Draisaitl,97070.4
Livia Altmann,64864.8
Livia Altmann,64864.8
"Альтман, Ливия",64864.8
Livia Altmann,64864.8
Luca Cunti,94802.4
Luca Cunti,94802.4
Luca Cunti,94802.4
"Кунти, Лука",94802.4
Luca Cunti,94802.4
Luca De Aliprandini,73000.0
Luca De Aliprandini,73000.0
Luca De Aliprandini,73000.0
Luca de Aliprandini,73000.0
Luka Gračnar,83008.8
Luka Gračnar,83008.8
Luka Gračnar,83008.8
Madison Bowey,87998.4
Madison Bowey,87998.4
Manuele Celio,82101.6
Manuele Celio,82101.6
Manuele Celio,82101.6
Mario Rottaris,86184.0
Mario Rottaris,86184.0
Mario Rottaris,86184.0
Mark Voakes,82101.6
Mark Voakes,82101.6
Marko Daňo,83008.8
Marko Daňo,83008.8
Marko Daňo,83008.8
Marko Daňo,83008.8
Markus Gander,89812.8
Markus Gander,89812.8
Markus Gander,89812.8
Mat Clark,96163.2
Mat Clark,96163.2
Melanie Häfliger,53978.4
Melanie Häfliger,53978.4
Michael McCarron,104782.0
Michael McCarron,104782.0
Michael McCarron,104782.0
Michaël Bournival,88905.6
Michaël Bournival,88905.6
"Бурниваль, Микаэль",88905.6
Michaël Bournival,88905.6
Michelle Gisin,70000.0
Michelle Gisin,70000.0
Michelle Gisin,70000.0
Michelle Gisin,70000.0
Michelle Gisin,70000.0
Morgan Klimchuk,83916.0
Morgan Klimchuk,83916.0
Morgan Klimchuk,83916.0
Moritz Geisreiter,97070.4
Moritz Geisreiter,97070.4
"Гайсрайтер, Мориц",97070.4
Moritz Geisreiter,97070.4
Nick Holden,95256.0
Nick Holden,95256.0
Nick Holden,95256.0
Nick St-Pierre,83916.0
Nicolas St-Pierre,83916.0
Nick St. Pierre,83916.0
Nick Sörensen,89812.8
Nick Sörensen,89812.8
Nikita Andrejewitsch Trjamkin,120204.0
Nikita Triamkine,120204.0
Nikita Triamkin,120204.0
"Трямкин, Никита Андреевич",120204.0
Nikita Tryamkin,120204.0
Patrick Sieloff,91173.6
Patrick Sieloff,91173.6
Peter Stammbach,79833.6
Peter Stammbach,79833.6
Philipp Grubauer,84369.6
Philipp Grubauer,84369.6
"Грубауэр, Филипп",84369.6
Philipp Grubauer,84369.6
Rasmus Ristolainen,99338.4
Rasmus Ristolainen,99338.4
Rasmus Ristolainen,99338.4
"Ристолайнен, Расмус",99338.4
Rasmus Ristolainen,99338.4
Reilly Smith,83916.0
Reilly Smith,83916.0
"Смит, Рейли",83916.0
Reilly Smith,83916.0
Renzo Holzer,84823.2
Renzo Holzer,84823.2
René Kiener,73936.8
René Kiener,73936.8
Richard Jareš,83916.0
Richard Jareš,83916.0
Robert Dowd,78926.4
Robert Dowd (ice hockey),78926.4
Roland McKeown,88452.0
Roland McKeown,88452.0
Rolf Diethelm,82101.6
Rolf Diethelm,82101.6
Samuel Morin,101606.0
Samuel Morin,101606.0
Samuel Morin,101606.0
Samuel Walser,92988.0
Samuel Walser,92988.0
"Вальсер, Самуэль",92988.0
Samuel Walser,92988.0
Sergei Nikolajewitsch Tschistjakow,78926.4
Sergei Chistyakov,78926.4
Shawn Lalonde,87091.2
Shawn Lalonde,87091.2
Shawn Lalonde,87091.2
Shūhei Kuji,78019.2
久慈修平,78019.2
Shuhei Kuji,78019.2
Tim Bozon,83008.8
Timothé Bozon,83008.8
"Бозон, Тим",83008.8
Tim Bozon,83008.8
Tony Demelinne,89812.8
Tony Demelinne,89812.8
Tristan Scherwey,79833.6
Tristan Scherwey,79833.6
Tristan Scherwey,79833.6
Waleri Iwanowitsch Nitschuschkin,92988.0
Valeri Nitchouchkine,92988.0
Walerij Niczuszkin,92988.0
"Ничушкин, Валерий Иванович",92988.0
Valeri Nichushkin,92988.0
Viktor Zsitva,72122.4
Viktor Zsitva,72122.4
Wilfried Sock,77112.0
Wilfried Sock,77112.0
Zemgus Girgensons,86184.0
Zemgus Girgensons,86184.0
Zemgus Girgensons,86184.0
"Гиргенсонс, Земгус",86184.0
Zemgus Girgensons,86184.0
Aaron Ekblad,102060.0
Aaron Ekblad,102060.0
Aaron Ekblad,102060.0
"Экблад, Аарон",102060.0
Aaron Ekblad,102060.0
Adam Lowry,92988.0
Adam Lowry,92988.0
Adam Lowry,92988.0
Adrian Kempe,80740.8
Adrian Kempe,80740.8
Adrian Kempe,80740.8
Alexander Killorn,92988.0
Alexander Killorn,92988.0
"Киллорн, Алекс",92988.0
Alexander Killorn,92988.0
"Aleksandar Panew (Eishockeyspieler, 1970)",89812.8
Alexander Panev,89812.8
Andrej Šustr,102060.0
Andrej Šustr,102060.0
"Шустр, Андрей",102060.0
Andrej Šustr,102060.0
Andrew Cox,69854.4
Andrew Cox,69854.4
Andrew Joudrey,83916.0
Andrew Joudrey,83916.0
Andrew Joudrey,83916.0
Andrew Lord,90720.0
Andrew Lord,90720.0
Anja Weißer,73936.8
Anja Weisser,73936.8
Aron Chmielewski,84823.2
Aron Chmielewski,84823.2
Aron Chmielewski,84823.2
Arthur Hanse,86000.0
Arthur Hanse,86000.0
Artur Hanse,86000.0
Arthur Hanse,86000.0
Atte Mäkinen,93895.2
Atte Mäkinen,93895.2
Benjamin Antonietti,78926.4
Benjamin Antonietti,78926.4
Benjamin Antonietti,78926.4
William Cliff,76204.8
Billy Cliff,76204.8
Boone Jenner,104782.0
Boone Jenner,104782.0
Boone Jenner,104782.0
Brandon Buck,86637.6
Brandon Buck,86637.6
Brandon Buck,86637.6
Brandon Pirri,83008.8
Brandon Pirri,83008.8
Brandon Pirri,83008.8
Brendan McDowell,74844.0
Brendan McDowell,74844.0
Brendan Perlini,92988.0
Brendan Perlini,92988.0
Brendan Perlini,92988.0
Bálint Magosi,89812.8
Bálint Magosi,89812.8
Bálint Magosi,89812.8
Cam Talbot,87544.8
Cameron Talbot,87544.8
"Тальбо, Кэм",87544.8
Cam Talbot,87544.8
Cameron Todd,87091.2
Cameron Todd,87091.2
Carl Söderberg,89812.8
Carl Söderberg,89812.8
Carl Söderberg,89812.8
"Сёдерберг, Карл",89812.8
Carl Söderberg,89812.8
Cédric Paquette,89812.8
Cédric Paquette,89812.8
"Пакетт, Седрик",89812.8
Cedric Paquette,89812.8
Charle Cournoyer,68000.0
Charle Cournoyer,68000.0
Charle Cournoyer,68000.0
Charle Cournoyer,68000.0
"Курнуайе, Шарль",68000.0
Charle Cournoyer,68000.0
Chris Connolly,77112.0
Chris Connolly (ice hockey),77112.0
Claude-Curdin Paschoud,86184.0
Claude-Curdin Paschoud,86184.0
Cody Ceci,97524.0
Cody Ceci,97524.0
Cody Ceci,97524.0
Corey Neilson,99792.0
Corey Neilson,99792.0
Craig Peacock,79833.6
Craig Peacock,79833.6
Curtis Lazar,94802.4
Curtis Lazar,94802.4
Curtis Lazar,94802.4
Damon Severson,92988.0
Damon Severson,92988.0
Damon Severson,92988.0
Daniel Vukovic,99792.0
Daniel Vukovic,99792.0
Daniel Vukovic,99792.0
Darren Corstens,77112.0
Darren Corstens,77112.0
Derrick Pouliot,92080.8
Derrick Pouliot,92080.8
Derrick Pouliot,92080.8
Dino Stecher,78019.2
Dino Stecher,78019.2
Dino Stecher,78019.2
Dmytro Timashov,87091.2
"Тимашов, Дмитрий",87091.2
Dmytro Timashov,87091.2
Dustin Friesen,90720.0
Dustin Friesen,90720.0
Dylan Wruck,72576.0
Dylan Wruck,72576.0
Eddie Läck,83008.8
Eddie Läck,83008.8
Eddie Läck,83008.8
Eddie Läck,83008.8
Eliezer Sherbatov,77112.0
Eliezer Sherbatov,77112.0
Eliezer Sherbatov,77112.0
"Щербатов, Элиэзер Алексеевич",77112.0
Eliezer Sherbatov,77112.0
Evan Rankin,81648.0
Evan Rankin,81648.0
Garrett Roe,76204.8
Garrett Roe,76204.8
Geoff Waugh,97977.6
Geoff Waugh,97977.6
Geoff Waugh,97977.6
Jacob Micflikier,82101.6
Jacob Micflikier,82101.6
Jacob Micflikier,82101.6
Jacob Micflikier,82101.6
"Микфликер, Джейкоб",82101.6
Jacob Micflikier,82101.6
Jacob Trouba,84823.2
Jacob Trouba,84823.2
Jacob Trouba,84823.2
"Труба, Джейкоб",84823.2
Jacob Trouba,84823.2
Jacob de la Rose,92534.4
Jacob de la Rose,92534.4
"Де ла Роз, Якоб",92534.4
Jacob de la Rose,92534.4
Jake Virtanen,103874.0
Jake Virtanen,103874.0
"Виртанен, Джейк",103874.0
Jake Virtanen,103874.0
Jakub Langhammer,96163.2
Jakub Langhammer,96163.2
Jakub Langhammer,96163.2
Jakub Vrána,82101.6
Jakub Vrána,82101.6
Jakub Vrána,82101.6
Jared McCann,84823.2
Jared McCann,84823.2
Jared McCann,84823.2
Jaroslav Kracík,83916.0
Jaroslav Kracík,83916.0
Joni Ortio,83008.8
Joni Ortio,83008.8
Joni Ortio,83008.8
Joni Ortio,83008.8
Josh Jooris,81648.0
Josh Jooris,81648.0
Josh Jooris,81648.0
Kim A-lang,53071.2
Kim A-lang,53071.2
Kim Alang,53071.2
Kim A-lang,53071.2
Ким А Ран,53071.2
金雅朗,53071.2
Kim A-lang,53071.2
Kim Strömberg,92080.8
Kim Strömberg,92080.8
Kim Yoon-hwan,83462.4
Kim Yoon-hwan,83462.4
Kim Yoon-hwan,83462.4
Lisa Schuster,70308.0
Lisa Schuster,70308.0
Makoto Kawashima,82101.6
Makoto Kawashima,82101.6
Makoto Kawashima,82101.6
Marc-André Dorion,83916.0
Marc-André Dorion,83916.0
Marc-André Dorion,83916.0
Marco Rosa,77112.0
Marco Rosa,77112.0
Marek Mazanec,89812.8
Marek Mazanec,89812.8
Marek Mazanec,89812.8
Marek Viedenský,87998.4
Marek Viedenský,87998.4
Mark Arcobello,75297.6
Mark Arcobello,75297.6
"Аркобелло, Марк",75297.6
Mark Arcobello,75297.6
Martin Marinčin,95256.0
Martin Marinčin,95256.0
Martin Marinčin,95256.0
"Маринчин, Мартин",95256.0
Martin Marinčin,95256.0
Martin Nikolow,74844.0
Martin Nikolov,74844.0
Martin Réway,77112.0
Martin Réway,77112.0
Martin Réway,77112.0
Masahito Haruna,78019.2
Masahito Haruna,78019.2
春名真仁,78019.2
Masahito Haruna,78019.2
Mat Robinson,77112.0
Mat Robinson,77112.0
"Робинсон, Мэт",77112.0
